family,scientificNameWithoutAuthorship,scientificNameAuthorship
POACEAE,"Sporobolus hians",
POACEAE,"Sporobolus paucifolius",
POACEAE,"Streptostachys lanciflora",
POLYGALACEAE,"Polygala apparicioi",
POLYGALACEAE,"Polygala bevilacquai",
POLYGALACEAE,"Polygala grazielae",
POLYGALACEAE,"Polygala irwinii",
POLYGALACEAE,"Polygala juncea",
POLYGALACEAE,"Polygala malmeana",
POLYGALACEAE,"Polygala patens",
POLYGALACEAE,"Polygala pseudocoriacea",
POLYGALACEAE,"Polygala pseudoerica",
POLYGALACEAE,"Polygala suganumae",
POLYGALACEAE,"Polygala trifurcata",
POLYGALACEAE,"Polygala vollii",
POLYGALACEAE,"Securidaca acuminata",
PRIMULACEAE,"Myrsine cipoensis",
RHABDODENDRACEAE,"Rhabdodendron gardneranum",
RUBIACEAE,"Borreria amapaensis",
RUBIACEAE,"Borreria burchellii",
RUBIACEAE,"Borreria gracillima",
RUBIACEAE,"Borreria guimaraesensis",
RUBIACEAE,"Borreria irwiniana",
RUBIACEAE,"Borreria paulista",
RUBIACEAE,"Borreria rosmarinifolia",
RUBIACEAE,"Borreria tocantinsiana",
RUBIACEAE,"Diodia macrophylla",
RUBIACEAE,"Galianthe macedoi",
RUBIACEAE,"Galianthe matogrossiana",
RUBIACEAE,"Mitracarpus pusillus",
RUBIACEAE,"Psyllocarpus schwackei",
RUBIACEAE,"Staelia tocantinsiana",
SANTALACEAE,"Phoradendron anamariae",
SANTALACEAE,"Phoradendron dimerostachys",
SANTALACEAE,"Phoradendron virens",
SCHOEPFIACEAE,"Schoepfia velutina",
SCROPHULARIACEAE,"Philcoxia goiasensis",
SCROPHULARIACEAE,"Philcoxia minensis",
SOLANACEAE,"Brunfelsia rupestris",
SOLANACEAE,"Solanum eitenii",
SYMPLOCACEAE,"Symplocos glaberrima",
SYMPLOCACEAE,"Symplocos insolita",
SYMPLOCACEAE,"Symplocos saxatilis",
TURNERACEAE,"Piriqueta araguaiana",
TURNERACEAE,"Piriqueta caiapoensis",
TURNERACEAE,"Piriqueta cristobaliae",
TURNERACEAE,"Piriqueta emasensis",
TURNERACEAE,"Piriqueta lourteigiae",
TURNERACEAE,"Turnera asymmetrica",
TURNERACEAE,"Turnera cipoensis",
TURNERACEAE,"Turnera coccinea",
TURNERACEAE,"Turnera collotricha",
TURNERACEAE,"Turnera coriacea",
TURNERACEAE,"Turnera elliptica",
TURNERACEAE,"Turnera foliosa",
TURNERACEAE,"Turnera gardneriana",
TURNERACEAE,"Turnera ignota",
TURNERACEAE,"Turnera luetzelburgii",
TURNERACEAE,"Turnera pinifolia",
TURNERACEAE,"Turnera princeps",
TURNERACEAE,"Turnera reginae",
TURNERACEAE,"Turnera revoluta",
TURNERACEAE,"Turnera riedeliana",
VELLOZIACEAE,"Barbacenia andersonii",
VELLOZIACEAE,"Barbacenia blackii",
VELLOZIACEAE,"Barbacenia contasana",
VELLOZIACEAE,"Barbacenia cylindrica",
VELLOZIACEAE,"Barbacenia fulva",
VELLOZIACEAE,"Barbacenia glabra",
VELLOZIACEAE,"Barbacenia hatschbachii",
VELLOZIACEAE,"Barbacenia lymansmithii",
VELLOZIACEAE,"Barbacenia minima",
VELLOZIACEAE,"Barbacenia reflexa",
VELLOZIACEAE,"Barbacenia regis",
VELLOZIACEAE,"Barbacenia umbrosa",
VELLOZIACEAE,"Barbacenia williamsii",
VELLOZIACEAE,"Vellozia bradei",
VELLOZIACEAE,"Vellozia costata",
VELLOZIACEAE,"Vellozia crinita",
VELLOZIACEAE,"Vellozia exilis",
VELLOZIACEAE,"Vellozia graomogolensis",
VELLOZIACEAE,"Vellozia luteola",
VELLOZIACEAE,"Vellozia maxillarioides",
VELLOZIACEAE,"Vellozia prolifera",
VELLOZIACEAE,"Vellozia sellowii",
VELLOZIACEAE,"Vellozia spiralis",
VELLOZIACEAE,"Vellozia tillandsioides",
VELLOZIACEAE,"Vellozia torquata",
VERBENACEAE,"Bouchea chascanoides",
VERBENACEAE,"Lantana gracilis",
VERBENACEAE,"Lippia ciliata",
VERBENACEAE,"Lippia duartei",
VERBENACEAE,"Lippia gardneriana",
VERBENACEAE,"Lippia grandiflora",
VERBENACEAE,"Lippia macedoi",
VERBENACEAE,"Lippia rubella",
POACEAE,"Paspalum biriastatum",
VERBENACEAE,"Stachytarpheta ajugifolia",
VERBENACEAE,"Stachytarpheta bicolor",
VERBENACEAE,"Stachytarpheta discolor",
VERBENACEAE,"Stachytarpheta froesii",
VERBENACEAE,"Stachytarpheta integrifolia",
VERBENACEAE,"Stachytarpheta lacunosa",
VERBENACEAE,"Stachytarpheta lychnitis",
VERBENACEAE,"Stachytarpheta monachinoi",
VERBENACEAE,"Stachytarpheta pohliana",
VOCHYSIACEAE,"Callisthene erythroclada",
VOCHYSIACEAE,"Qualea elegans",
VOCHYSIACEAE,"Vochysia martiana",
VOCHYSIACEAE,"Vochysia petraea",
VOCHYSIACEAE,"Vochysia rotundifolia",
XYRIDACEAE,"Xyris archeri",
XYRIDACEAE,"Xyris diaphanobracteata",
XYRIDACEAE,"Xyris goyazensis",
XYRIDACEAE,"Xyris itambensis",
XYRIDACEAE,"Xyris jataiana",
XYRIDACEAE,"Xyris lanuginosa",
XYRIDACEAE,"Xyris mertensiana",
XYRIDACEAE,"Xyris obcordata",
XYRIDACEAE,"Xyris paradisiaca",
XYRIDACEAE,"Xyris picea",
XYRIDACEAE,"Xyris pranceana",
XYRIDACEAE,"Xyris rupicola",
XYRIDACEAE,"Xyris spectabilis",
XYRIDACEAE,"Xyris subsetigera",
XYRIDACEAE,"Xyris veruina",
XYRIDACEAE,"Xyris vestita",
XYRIDACEAE,"Xyris villosicarinata",
ACANTHACEAE,"Justicia clivalis",
ACANTHACEAE,"Staurogyne minarum",
ACANTHACEAE,"Stenandrium goiasense",
ACANTHACEAE,"Stenandrium irwinii",
ALISMATACEAE,"Echinodorus lanceolatus",
ALSTROEMERIACEAE,"Alstroemeria chapadensis",
AMARANTHACEAE,"Gomphrena hermogenesii",
AMARANTHACEAE,"Gomphrena hillii",
AMARANTHACEAE,"Gomphrena marginata",
ANNONACEAE,"Duguetia rotundifolia",
APOCYNACEAE,"Barjonia grazielae",
APOCYNACEAE,"Blepharodon hatschbachii",
APOCYNACEAE,"Ditassa emmerichii",
APOCYNACEAE,"Ditassa insignis",
APOCYNACEAE,"Ditassa obscura",
APOCYNACEAE,"Mandevilla rubra",
APOCYNACEAE,"Mandevilla semirii",
APOCYNACEAE,"Marsdenia neomanarae",
APOCYNACEAE,"Marsdenia sessilifolia",
APOCYNACEAE,"Marsdenia virgultorum",
APOCYNACEAE,"Matelea matogrossensis",
APOCYNACEAE,"Matelea refracta",
APOCYNACEAE,"Minaria campanuliflora",
APOCYNACEAE,"Nephradenia filipes",
APOCYNACEAE,"Oxypetalum habrogynum",
APOCYNACEAE,"Oxypetalum helios",
APOCYNACEAE,"Tassadia geniculata",
APOCYNACEAE,"Tassadia rizzoana",
APODANTHACEAE,"Apodanthes minarum",
AQUIFOLIACEAE,"Ilex mucugensis",
ARACEAE,"Anthurium megapetiolatum",
METZGERIACEAE,"Metzgeria hegewaldii",Kuwah.
ARACEAE,"Philodendron rhizomatosum",
METZGERIACEAE,"Metzgeria liebmanniana","Lindenb. & Gottsche"
METZGERIACEAE,"Metzgeria psilocraspeda",Schiffn.
METZGERIACEAE,"Metzgeria subaneura",Schiffn.
MOLLUGINACEAE,"Glinus radiatus","(Ruiz & Pav.) Rohrb."
MONIMIACEAE,"Macropeplus friburgensis","(Perkins) I.Santos & Peixoto"
MONIMIACEAE,"Macrotorus utriculatus","(Mart.) Perkins"
MONIMIACEAE,"Mollinedia argyrogyna",Perkins
MONIMIACEAE,"Mollinedia blumenaviana",Perkins
MONIMIACEAE,"Mollinedia boracensis",Peixoto
MONIMIACEAE,"Mollinedia engleriana",Perkins
MONIMIACEAE,"Mollinedia eugeniifolia",Perkins
MONIMIACEAE,"Mollinedia gilgiana",Perkins
MONIMIACEAE,"Mollinedia glabra","(Spreng.) Perkins"
MONIMIACEAE,"Mollinedia lamprophylla",Perkins
MONIMIACEAE,"Mollinedia longicuspidata",Perkins
MONIMIACEAE,"Mollinedia luizae",Peixoto
MONIMIACEAE,"Mollinedia marqueteana",Peixoto
MONIMIACEAE,"Mollinedia ovata","Ruiz & Pav."
MONIMIACEAE,"Mollinedia pachysandra",Perkins
MONIMIACEAE,"Mollinedia salicifolia",Perkins
MONIMIACEAE,"Mollinedia stenophylla",Perkins
MORACEAE,"Brosimum glaucum",Taub.
MORACEAE,"Brosimum glaziovii",Taub.
MORACEAE,"Brosimum lactescens","(S.Moore) C.C.Berg"
MORACEAE,"Dorstenia albertii","Carauta et al."
MORACEAE,"Dorstenia arifolia",Lam.
MORACEAE,"Dorstenia bonijesu","Carauta & C.Valente"
MORACEAE,"Dorstenia brasiliensis",Lam.
MORACEAE,"Dorstenia cayapia",Vell.
MORACEAE,"Dorstenia conceptionis",Carauta
MORACEAE,"Dorstenia elata",Hook.
MORACEAE,"Dorstenia fischeri",Bureau
MORACEAE,"Dorstenia gracilis","Carauta et al."
MORACEAE,"Dorstenia hildegardis","Carauta et al."
MORACEAE,"Dorstenia milaneziana","Carauta et al."
MORACEAE,"Dorstenia tenuis","Bonpl. ex Bureau"
MORACEAE,"Ficus albert-smithii",Standl.
MORACEAE,"Ficus amazonica","(Miq.) Miq."
MORACEAE,"Ficus aripuanensis","C.C.Berg & Kooy"
MORACEAE,"Ficus blepharophylla",VÃÂ¡zq.Avila
MORACEAE,"Ficus broadwayi",Urb.
MORACEAE,"Ficus calyptroceras","(Miq.) Miq."
MORACEAE,"Ficus castellviana",Dugand
MORACEAE,"Ficus catappifolia","Kunth & C.D.BouchÃÂ©"
MORACEAE,"Ficus cyclophylla","(Miq.) Miq."
MORACEAE,"Ficus eximia",Schott
MORACEAE,"Ficus greiffiana",Dugand
MORACEAE,"Ficus hirsuta",Schott
MORACEAE,"Ficus krukovii",Standl.
MORACEAE,"Ficus lauretana",VÃÂ¡zq.Avila
MORACEAE,"Ficus malacocarpa",Standl.
MORACEAE,"Ficus mathewsii","(Miq.) Miq."
MORACEAE,"Ficus matiziana",Dugand
MORACEAE,"Ficus mexiae",Standl.
MORACEAE,"Ficus monckii",Hassl.
MORACEAE,"Ficus pakkensis",Standl.
MORACEAE,"Ficus pulchella",Schott
MORACEAE,"Ficus roraimensis",C.C.Berg
MORACEAE,"Ficus salzmanniana","(Miq.) Miq."
MORACEAE,"Ficus schippii",Standl.
MORACEAE,"Ficus schultesii",Dugand
MORACEAE,"Ficus schumacheri","(Liebm.) Griseb."
MORACEAE,"Ficus sphenophylla",Standl.
MORACEAE,"Ficus trigonata",L.
MORACEAE,"Ficus ursina",Standl.
MORACEAE,"Ficus velutina","Humb. & Bonpl. ex Willd."
MORACEAE,"Helicostylis heterotricha",Ducke
MORACEAE,"Helicostylis tomentosa","(Poepp. & Endl.) Rusby"
MORACEAE,"Maclura brasiliensis","(Mart.) Endl."
MORACEAE,"Naucleopsis oblongifolia","(Kuhlm.) Carauta"
MORACEAE,"Perebea rubra subsp. glabrifolia","(Ducke) C.C.Berg"
MORACEAE,"Pseudolmedia hirtula",Kuhlm.
MORACEAE,"Sorocea guilleminiana",Gaudich.
MYRISTICACEAE,"Iryanthera campinae",W.A.Rodrigues
MYRISTICACEAE,"Iryanthera obovata",Ducke
MYRISTICACEAE,"Virola bicuhyba","(Schott ex Spreng.) Warb."
MYRISTICACEAE,"Virola parvifolia",Ducke
MYRISTICACEAE,"Virola surinamensis","(Rol. ex Rottb.) Warb."
MYRSINACEAE,"Cybianthus densicomus",Mart.
MYRSINACEAE,"Myrsine congesta","(Sw.) Pipoly"
MYRSINACEAE,"Myrsine glazioviana",Warm.
MYRSINACEAE,"Myrsine villosissima",A.DC.
MYRSINACEAE,"Anagallis alternifolia",Cav.
MYRSINACEAE,"Anagallis barbata","(P.Taylor) Kupicha"
MYRTACEAE,"Accara elegans","(DC.) Landrum"
MYRTACEAE,"Blepharocalyx salicifolius","(Kunth) O.Berg"
MYRTACEAE,"Calycolpus legrandii",Mattos
MYRTACEAE,"Calyptranthes concinna",DC.
MYRTACEAE,"Calyptranthes dryadica",M.L.Kawas.
MYRTACEAE,"Calyptranthes fusiformis",M.L.Kawas.
MYRTACEAE,"Calyptranthes hatschbachii",D.Legrand
MYRTACEAE,"Calyptranthes pereireana","Mattos & D.Legrand"
MYRTACEAE,"Calyptranthes pileata",D.Legrand
MYRTACEAE,"Calyptranthes restingae",Sobral
MYRTACEAE,"Calyptranthes rubella","(O.Berg) D.Legrand"
MYRTACEAE,"Campomanesia aromatica","(Aubl.) Griseb."
MYRTACEAE,"Campomanesia espiritosantensis",Landrum
MYRTACEAE,"Campomanesia eugenioides","(Cambess.) D.Legrand"
MYRTACEAE,"Campomanesia hirsuta",Gardner
MYRTACEAE,"Campomanesia laurifolia",Gardner
MYRTACEAE,"Campomanesia lundiana","(Kiaersk.) Mattos"
MYRTACEAE,"Campomanesia macrobracteolata",Landrum
MYRTACEAE,"Campomanesia neriiflora","(O.Berg) Nied."
MYRTACEAE,"Campomanesia phaea","(O.Berg) Landrum"
MYRTACEAE,"Campomanesia prosthecesepala",Kiaersk.
MYRTACEAE,"Campomanesia pubescens","(DC.) O.Berg"
MYRTACEAE,"Campomanesia reitziana",D.Legrand
MYRTACEAE,"Campomanesia rufa","(O.Berg) Nied."
MYRTACEAE,"Campomanesia schlechtendaliana","(O.Berg) Nied."
MYRTACEAE,"Campomanesia sessiliflora","(O.Berg) Mattos"
MYRTACEAE,"Campomanesia viatoris",Landrum
MYRTACEAE,"Campomanesia xanthocarpa","(Mart.) O.Berg"
MYRTACEAE,"Eugenia angustissima",O.Berg
MYRTACEAE,"Eugenia arenosa",Mattos
MYRTACEAE,"Eugenia aurata",O.Berg
MYRTACEAE,"Eugenia bahiensis",DC.
MYRTACEAE,"Eugenia blanda",Sobral
MYRTACEAE,"Eugenia bocainensis",Mattos
MYRTACEAE,"Eugenia brasiliensis",Lam.
MYRTACEAE,"Eugenia brevistyla",D.Legrand
MYRTACEAE,"Eugenia brunoi",Mattos
MYRTACEAE,"Eugenia bunchosiifolia",Nied.
MYRTACEAE,"Eugenia burkartiana","(D.Legrand) D.Legrand"
MYRTACEAE,"Eugenia cerasiflora",Miq.
MYRTACEAE,"Eugenia cereja",D.Legrand
MYRTACEAE,"Eugenia copacabanensis",Kiaersk.
MYRTACEAE,"Eugenia dimorpha",O.Berg
MYRTACEAE,"Eugenia disperma",Vell.
MYRTACEAE,"Eugenia excelsa",O.Berg
MYRTACEAE,"Eugenia florida",DC.
MYRTACEAE,"Eugenia gracillima",Kiaersk.
MYRTACEAE,"Eugenia hermesiana",Mattos
MYRTACEAE,"Eugenia hiemalis",Cambess.
MYRTACEAE,"Eugenia imaruiensis",D.Legrand
MYRTACEAE,"Eugenia itacarensis",Mattos
MYRTACEAE,"Eugenia joenssonii",Kausel
MYRTACEAE,"Eugenia klotzschiana",O.Berg
MYRTACEAE,"Eugenia macrobracteolata",Mattos
MYRTACEAE,"Eugenia malacantha",D.Legrand
MYRTACEAE,"Eugenia mattosii",D.Legrand
MYRTACEAE,"Eugenia myrciariifolia","Soares-Silva & Sobral"
MYRTACEAE,"Eugenia neotristis",Sobral
MYRTACEAE,"Eugenia nutans",O.Berg
MYRTACEAE,"Eugenia oxyoentophylla",Kiaersk.
MYRTACEAE,"Eugenia pachyclada",D.Legrand
MYRTACEAE,"Eugenia peruibensis",Mattos
MYRTACEAE,"Eugenia pisiformis",Cambess.
MYRTACEAE,"Eugenia prasina",O.Berg
MYRTACEAE,"Eugenia pruinosa",D.Legrand
MYRTACEAE,"Eugenia pseudomalacantha",D.Legrand
MYRTACEAE,"Eugenia reitziana",D.Legrand
MYRTACEAE,"Eugenia rotundicosta",D.Legrand
MYRTACEAE,"Eugenia sclerocalyx",D.Legrand
MYRTACEAE,"Eugenia villaenovae",Kiaersk.
MYRTACEAE,"Eugenia anomala",D.Legrand
MYRTACEAE,"Eugenia hamiltonii","(Mattos) Mattos"
MYRTACEAE,"Eugenia leonorae",Mattos
MYRTACEAE,"Eugenia neosericea","Morais & Sobral"
MYRTACEAE,"Eugenia platysema",O.Berg
MYRTACEAE,"Eugenia pluriflora",DC.
MYRTACEAE,"Eugenia subterminalis",DC.
MYRTACEAE,"Eugenia vattimoana",Mattos
MYRTACEAE,"Gomidesia cambessedeana",O.Berg
MYRTACEAE,"Marlierea krapovickae",D.Legrand
MYRTACEAE,"Marlierea lealcostae","G.M.Barroso & Peixoto"
MYRTACEAE,"Marlierea regeliana",O.Berg
MYRTACEAE,"Marlierea reitzii",D.Legrand
MYRTACEAE,"Marlierea skortzoviana",Mattos
MYRTACEAE,"Marlierea suaveolens",Cambess.
MYRTACEAE,"Marlierea sucrei","G.M.Barroso & Peixoto"
MYRTACEAE,"Myrceugenia alpigena","(DC.) Landrum"
MYRTACEAE,"Myrceugenia bracteosa","(DC.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia brevipedicellata","(Burret) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia campestris","(DC.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia foveolata","(O.Berg) Sobral"
MYRTACEAE,"Myrceugenia franciscensis","(O.Berg) Landrum"
MYRTACEAE,"Myrceugenia gertii",Landrum
MYRTACEAE,"Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia hatschbachii",Landrum
MYRTACEAE,"Myrceugenia hoehnei","(Burret) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia kleinii","D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia miersiana","(Gardner) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia myrcioides","(Cambess.) O.Berg"
MYRTACEAE,"Myrceugenia oxysepala","(Burret) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia pilotantha","(Kiaersk.) Landrum"
MYRTACEAE,"Myrceugenia reitzii",D.Legrand
MYRTACEAE,"Myrceugenia rufescens","(DC.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia scutellata",D.Legrand
MYRTACEAE,"Myrceugenia smithii",Landrum
MYRTACEAE,"Myrceugenia venosa",D.Legrand
MYRTACEAE,"Myrcia almasensis",NicLugh.
MYRTACEAE,"Myrcia diaphana","(O.Berg) N.Silveira"
MYRTACEAE,"Myrcia dichrophylla",D.Legrand
MYRTACEAE,"Myrcia eriopus",DC.
MYRTACEAE,"Myrcia follii","G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia gilsoniana","G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia guianensis","(Aubl.) DC."
MYRTACEAE,"Myrcia heringii",D.Legrand
MYRTACEAE,"Myrcia hexasticha",Kiaersk.
MYRTACEAE,"Myrcia insularis",Gardner
MYRTACEAE,"Myrcia isaiana","G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia limae","G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia lineata","(O.Berg) Nied."
MYRTACEAE,"Myrcia magnifolia","(O.Berg) Kiaersk."
MYRTACEAE,"Myrcia oblongata",DC.
MYRTACEAE,"Myrcia ovata",Cambess.
MYRTACEAE,"Myrcia plusiantha",Kiaersk.
MYRTACEAE,"Myrcia pubipetala",Miq.
MYRTACEAE,"Myrcia pulchra","(O.Berg) Kiaersk."
MYRTACEAE,"Myrcia riodocensis","G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia rupicola",D.Legrand
MYRTACEAE,"Myrcia undulata",O.Berg
MYRTACEAE,"Myrcia variabilis",DC.
MYRTACEAE,"Myrcia venulosa",DC.
MYRTACEAE,"Myrcia cordiifolia",DC.
MYRTACEAE,"Myrcia flagellaris","(D.Legrand) Sobral"
MYRTACEAE,"Myrcia obovata","(O.Berg) Nied."
MYRTACEAE,"Myrcia tijucensis",Kiaersk.
MYRTACEAE,"Myrcianthes cisplatensis","(Cambess.) O.Berg"
MYRTACEAE,"Myrcianthes pungens","(O.Berg) D.Legrand"
MYRTACEAE,"Myrciaria cuspidata",O.Berg
MYRTACEAE,"Myrciaria floribunda","(H.West ex Willd.) O.Berg"
MYRTACEAE,"Myrciaria plinioides",D.Legrand
MYRTACEAE,"Myrciaria tenella","(DC.) O.Berg"
MYRTACEAE,"Neomitranthes amblymitra","(Burret) Mattos"
MYRTACEAE,"Neomitranthes capivariensis","(Mattos) Mattos"
MYRTACEAE,"Neomitranthes cordifolia","(D.Legrand) D.Legrand"
MYRTACEAE,"Neomitranthes gemballae","(D.Legrand) D.Legrand"
MYRTACEAE,"Neomitranthes glomerata","(D.Legrand) D.Legrand"
MYRTACEAE,"Neomitranthes gracilis","(Burret) N.Silveira"
MYRTACEAE,"Neomitranthes langsdorffii","(O.Berg) Mattos"
MYRTACEAE,"Neomitranthes obscura","(DC.) N.Silveira"
MYRTACEAE,"Neomitranthes obtusa","Sobral & Zambom"
MYRTACEAE,"Neomitranthes pedicellata","(Burret) Mattos"
MYRTACEAE,"Plinia callosa",Sobral
MYRTACEAE,"Plinia complanata","M.L.Kawas. & B.Holst"
MYRTACEAE,"Plinia cordifolia","(D.Legrand) Sobral"
MYRTACEAE,"Plinia edulis","(Vell.) Sobral"
MYRTACEAE,"Plinia hatschbachii","(Mattos) Sobral"
MYRTACEAE,"Plinia ilhensis",G.M.Barroso
MYRTACEAE,"Plinia muricata",Sobral
MYRTACEAE,"Plinia rara",Sobral
MYRTACEAE,"Plinia renatiana","G.M.Barroso & Peixoto"
MYRTACEAE,"Plinia stictophylla","G.M.Barroso & Peixoto"
MYRTACEAE,"Psidium giganteum",Mattos
MYRTACEAE,"Psidium grandifolium","Mart. ex DC."
MYRTACEAE,"Psidium longipetiolatum",D.Legrand
MYRTACEAE,"Psidium ovale","(Spreng.) Burret"
MYRTACEAE,"Psidium salutare","(Kunth) O.Berg"
MYRTACEAE,"Psidium sartorianum","(O.Berg) Nied."
MYRTACEAE,"Psidium reptans","(D.Legrand) Soares-Silva & ProenÃÂ§a"
MYRTACEAE,"Siphoneugena densiflora",O.Berg
MYRTACEAE,"Siphoneugena kuhlmannii",Mattos
MYRTACEAE,"Siphoneugena reitzii",D.Legrand
MYRTACEAE,"Siphoneugena widgreniana",O.Berg
NOTOTHYLADACEAE,"Notothylas breutelii","(Gottsche) Gottsche"
NYCTAGINACEAE,"Belemia fucsioides",Pires
NYCTAGINACEAE,"Guapira hirsuta","(Choisy) Lundell"
NYCTAGINACEAE,"Guapira nitida","(Mart. ex J.A.Schmidt) Lundell"
NYCTAGINACEAE,"Guapira obtusata","(Jacq.) Little"
NYCTAGINACEAE,"Neea verticillata","Ruiz & Pav."
NYMPHAEACEAE,"Nymphaea amazonum","Mart. & Zucc."
NYMPHAEACEAE,"Nymphaea prolifera",Wiersema
OCHNACEAE,"Luxemburgia angustifolia",Planch.
OCHNACEAE,"Luxemburgia corymbosa",A.St.-Hil.
OCHNACEAE,"Luxemburgia flexuosa",Sastre
OCHNACEAE,"Ouratea hatschbachii",K.Yamam.
OCHNACEAE,"Ouratea spectabilis","(Mart.) Engl."
OCHNACEAE,"Sauvagesia nitida","Zappi & E.Lucas"
OLACACEAE,"Heisteria maguirei",Sleumer
OLACACEAE,"Heisteria perianthomega","(Vell.) Sleumer"
OLACACEAE,"Heisteria silvianii",Schwacke
OLACACEAE,"Minquartia guianensis",Aubl.
OLACACEAE,"Ptychopetalum olacoides",Benth.
OLEACEAE,"Chionanthus filiformis","(Vell.) P.S.Green"
OLEACEAE,"Chionanthus fluminensis","(Miers) P.S.Green"
OLEACEAE,"Chionanthus micranthus","(Mart.) Lozano & Fuertes"
OLEACEAE,"Chionanthus subsessilis","(Eichler) P.S.Green"
OLEACEAE,"Chionanthus tenuis",P.S.Green
OLEANDRACEAE,"Oleandra articulata","(Sw.) C.Presl"
ONAGRACEAE,"Fuchsia regia","(Vell.) Munz"
ONAGRACEAE,"Ludwigia anastomosans","(DC.) H.Hara"
OPHIOGLOSSACEAE,"Botrychium virginianum","(L.) Sw."
OPHIOGLOSSACEAE,"Ophioglossum palmatum",L.
OPILIACEAE,"Agonandra excelsa",Griseb.
ORCHIDACEAE,"Acianthera crinita","(Barb.Rodr.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera langeana","(Kraenzl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Coppensia hydrophila","(Barb.Rodr.) Campacci"
ORCHIDACEAE,"Encyclia argentinensis","(Speg.) Hoehne"
ORCHIDACEAE,"Acianthera translucida","(Barb.Rodr.) Luer"
ORCHIDACEAE,"Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera aphthosa","(Lindl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera bragae","(Ruschi) F.Barros"
ORCHIDACEAE,"Acianthera glumacea","(Lindl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera heringeri","(Hoehne) F.Barros"
ORCHIDACEAE,"Acianthera papillosa","(Lindl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera pectinata","(Lindl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera strupifolia","(Lindl.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera teres","(Lindl.) Borba"
ORCHIDACEAE,"Acianthera adiri","(Brade) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Acianthera karlii","(Pabst) C.N.ConÃÂ§. & Waechter"
ORCHIDACEAE,"Acianthera ophiantha","(Cogn.) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Adamantinia miltonioides","van den Berg & C.N.GonÃÂ§."
ORCHIDACEAE,"Alatiglossum barbatum","(Lindl.) Baptista"
ORCHIDACEAE,"Alatiglossum longipes","(Lindl.) Baptista"
ORCHIDACEAE,"Alatiglossum croesus","(Rchb.f.) Baptista"
ORCHIDACEAE,"Anathallis bleyensis","(Pabst) F.Barros"
ORCHIDACEAE,"Anathallis colnagoi","(Pabst) F.Barros & L.Guimaraes"
ORCHIDACEAE,"Anathallis crebrifolia","(Barb.Rodr.) Luer"
ORCHIDACEAE,"Anathallis pabstii","(Garay) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Anathallis tigridens","(Loefgr.) F.Barros & Barberena"
ORCHIDACEAE,"Anathallis adenochila","(Loefgr.) F.Barros"
ORCHIDACEAE,"Anathallis gehrtii","(Hoehne & Schltr.) F.Barros"
ORCHIDACEAE,"Anathallis kautskyi","(Pabst) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Anathallis montipelladensis","(Hoehne) F.Barros"
ORCHIDACEAE,"Anathallis radialis","(Porto & Brade) Pridgeon & M.W.Chase"
ORCHIDACEAE,"Anneliesia candida","(Lindl.) Brieger & LÃ¼ckel"
ORCHIDACEAE,"Anneliesia cuneata","(Lindl.) Senghas & LÃÂ¼ckel"
ORCHIDACEAE,"Anneliesia kayasimae","(Pabst) Senghas & LÃÂ¼ckel"
ORCHIDACEAE,"Anneliesia russelliana","(Lindl.) Senghas & LÃÂ¼ckel"
ORCHIDACEAE,"Aspasia lunata",Lindl.
ORCHIDACEAE,"Aspidogyne commelinoides","(Barb.Rodr.) Garay"
ORCHIDACEAE,"Aspidogyne kuczynskii","(Porsch) Garay"
ORCHIDACEAE,"Baptistonia kautskyi","(Pabst) Chiron & V.P.Castro"
ORCHIDACEAE,"Baptistonia lietzei","(Regel) Chiron & V.P.Castro"
