family,scientificNameWithoutAuthorship,scientificNameAuthorship,analysis,assessment,category,criteria,rationale
ACANTHACEAE,"Staurogyne vauthieriana","(Nees) Kuntze",done,published,EN,B1ab(iii),"Staurogyne vauthieriana tem distribuição restrita (EOO=270,24 km²), no Estado de Minas Gerais, no Parque Estadual do Itacolomi, município de Ouro Preto. Ocorre em áreas de canga, ricas em minério de ferro, que tem alto valor para a indústria mineradora e está sujeita a quatro situações de ameaça.  A exploração de minério de ferro resulta em perda de área e de qualidade do hábitat. Dessa maneira, a espécie foi considerada ""Em perigo"" (EN)."
ACANTHACEAE,"Staurogyne veronicifolia","(Nees) Kuntze",done,published,EN,B1ab(iii),"Staurogyne veronicifolia é uma espécie endêmica do Estado do Espírito Santo, podendo ser encontrada em fragmentos de Floresta Ombrófila Densa, em altitudes elevadas. Tem extensão de ocorrência restrita (EOO=540,93 Km²). Foi coletada em apenas duas localidades: Cachoeira do Itapemirim e Castelo, municípios que sofreram perda de área de habitat de até 15% entre 2008 e 2010, e continuam sujeitos a declínio contínuo de EOO, AOO e qualidade de habitat. Dessa maneira, S. veronicifolia é considerada uma espécie ""Em perigo"" (EN)."
ACANTHACEAE,"Staurogyne warmingiana","(Hiern) Leonard",done,published,EN,B1ab(iii),"É endêmica da Serra da Piedade (MG), com apenas duas coletas conhecidas no município de Caeté. As duas localidades de ocorrência foram consideradas situações de ameaça distintas. Tem distribuição restrita (EOO=269,27 km²), em uma área bastante visada pelo ecoturismo e turismo religioso, o que resulta em diminuição contínua da qualidade do hábitat. O turismo pode configurar uma ameaça e seu impacto nas subpopulações de S. warmingiana deve ser melhor compreendido. Além disso, a mineração nessa localidade do Quadrilátero ferrífero, representa uma ameaça para a espécies desde o início da busca do ouro pelos bandeirantes. Assim, foi considerada ""Em perigo"" (EN)."
ACANTHACEAE,"Stenandrium diphyllum",Nees,done,published,LC,,"É uma espécie amplamente distribuída (EOO=536.096,600 km²), encontrada principalmente em áreas de Cerrado. Apesar de poucas coletas, S. diphyllum ocorre em pelo menos uma unidade de conservação (SNUC). Além disso possui a forma de vida do tipo geófito, ou seja, sua gema é encontrada abaixo do solo, o que torna a planta menos susceptível à morte com a passagem do fogo, comum em Cerrado. Dessa maneira, a espécie é considerada como ""Menos preocupante""(LC)."
ACANTHACEAE,"Stenandrium hatschbachii",Wassh.,done,published,EN,B1ab(iii)+2ab(iii),"É uma espécie endêmica do município de Grão Mogol, na Serra do Espinhaço. Foram identificadas cinco situações de ameaça distintas. Tem uma extensão de ocorrência restrita (EOO=537,25 km²; AOO= 16 km²), sendo encontrada principalmente em áreas de Campos Rupestres. Não há registro de ocorrência em unidade de conservação (SNUC). A exploração de diamantes no passado e o incentivo ao turismo nos dias de hoje são ameaças que podem levar ao declínio populacional de S. hatschbachii. Dessa maneira, essa espécie foi considerada como ""Em perigo"" (EN)."
ACANTHACEAE,"Stenandrium stenophyllum",Kameyama,done,published,EN,B1ab(iii),"Espécie endêmica do município de Grão Mogol, é restrita a Serra do Espinhaço e está sujeita a duas situações de ameaça. Tem extensão de ocorrência restrita (EOO=427,40 km²) em áreas de Cerrado. Embora a região abrigue o Parque Estadual de Grão Mogol, não há registro de sua presença nessa unidade de conservação (SNUC). A exploração de diamante no passado e o atual incentivo ao turismo representam ameaças que podem levar ao declínio populacional da espécie. Além disso, a proximidade da estrada representa uma ameaça a uma de suas subpopulações, o que implica em declínio de AOO, EOO, qualidade de habitat e número de subpopulações. Dessa maneira, é considerada como ""Em perigo"" (EN)."
ACANTHACEAE,"Stenostephanus lobeliiformis",Nees,done,published,DD,,"S. lobeliiformis é uma espécie encontrada em floresta ombrófila densa na Mata Atlântica. Ocorre em três situações de ameaça bastantes distantes entre si, resultando em uma grande extensão de ocorrência (EOO=139.952,38 km²). Não há registro que a espécie ocorra em unidades de conservação (SNUC) e provavelmente a espécie é encontrada em mais localidades na região que possuam floresta ombrófila densa atlântica. Dessa maneira, há uma deficiência de dados para acessar a categoria de ameaça de extinção da espécie. Novos estudos devem ser feitos para indicar o estado de conservação das subpopulações e de novas subpopulações que possam ocorrer na região."
ACANTHACEAE,"Streblacanthus dubiosus","(Lindau) V.M.Baum",done,published,EN,B2ab(iii),"Streblacanthus dubiosus tem distribuição disjunta no Brasil, ocorrendo nos Estados do Paraná e do Acre, com área de ocupação restrita (AOO=20 km²). No Paraná, é encontrada no Parque Nacional do Iguaçu e, no Acre, em Sena Madureira, município que sofreu perda de 5,97% de sua vegetação nativa até 2010. Foram identificadas quatro situações de ameaça. Pode-se inferir que a população seja severamente fragmentada devido a sua baixa capacidade de dispersão. Dessa maneira, S. dubiosus foi considerada ""Em perigo"" (EN)."
ACHATOCARPACEAE,"Achatocarpus praecox",Griseb.,done,published,LC,,"A. preacox é uma arbórea com ocorrência no Sul e Sudeste do Brasil, em áreas florestais úmidas. Além de ocorrer fora do Brasil, possui extensão de ocorrência superior a 20.000 km², sendo categorizada sem risco de extinção."
ADELOTHECIACEAE,"Adelothecium bogotense","(Hampe) Mitt.",done,published,LC,,"A espécie é amplamente distribuída e não é endêmica do Brasil. Além disso, está presente em unidades de conservação (SNUC)."
ALISMATACEAE,"Echinodorus bolivianus","(Rusby) Holm-Niels.",done,published,LC,,"E. bolivianus possui ampla distribuição geográfica no Brasil e também ocorre em outros países da América do Sul, com subpopulações conhecidas em diferentes biomas."
ALISMATACEAE,"Echinodorus paniculatus",Micheli,done,published,LC,,"E. paniculatus possui ampla distribuição geográfica, com subpopulações conhecidas em diferentes biomas brasileiros. Apesar da incidência de diferentes ameaças apontadas para a espécie, estas ainda não têm provocado impactos suficientes para se categorizar a espécie em risco de extinção."
ALISMATACEAE,"Sagittaria lancifolia",L.,done,published,VU,A2c,"Sagittaria lancifolia tem a maioria de suas subpopulações em áreas de municípios localizados ao longo de hábitats de Mata Atlântica, que tiveram uma redução da vegetação original de pelo menos 50% nos últimos 10 anos. Tal redução deve-se ao desmatamento causado pela superprodução agrícola, exploração ilegal de madeira e invasão por espécies exóticas, ameaças que continuam existindo atualmente. Dessa forma, suspeita-se que tais subpopulações tenham sofrido um declínio do número de indivíduos de pelo menos 30% nos últimos 10 anos. Caso medidas para sua conservação não sejam implementadas, a espécie poderá ser transferida para uma categoria de risco mais alta em futuro próximo."
ALISMATACEAE,"Sagittaria rhombifolia",Cham.,done,published,LC,,"S. rhombifolia apresenta ampla distribuição, com subpopulações conhecidas em diferentes biomas e dentro de unidades de conservação (SNUC). A espécie possui vários usos, que até o momento não apresentam-se como ameaças suficientes para enquadrar a espécie em uma categoria de risco de extinção."
ALSTROEMERIACEAE,"Alstroemeria amabilis",M.C.Assis,done,published,EN,B1ab(iii)+2ab(iii),"Alstroemeria amabilis caracteriza-se por ervas terrícolas ou rupícolas,perenes, hermafroditas. Endêmica do Brasil, ocorre nos Estados do Paraná e SantaCatarina. Restrita ao bioma Mata Atlântica, desenvolve-se em locais úmidos nosCampos de Altitude. Apresenta EOO de 2.172,52 km² e AOO de 36 km². Está sujeita a duas situações de ameaça distintas, considerando a dinâmica de uso da terra nos estados de ocorrência da espécie. É pouco representada emcoleções científicas. Encontra-se em constante ameaça devido à propagação deespécies invasoras, à implementação de infraestrutura de telecomunicações e aoturismo desordenado. São necessários investimentos em pesquisa científica e esforços de coleta a fim de certificarda existência de subpopulações, considerando a viabilidade populacional e suaproteção."
ALSTROEMERIACEAE,"Alstroemeria apertiflora",Baker,done,published,LC,,"Alstroemeria apertiflora caracteriza-sepor ervas terrícolas, perenes, hermafrodita. Não é endêmica do Brasil. Ocorrenos biomas Cerrado e Mata Atlântica, desenvolvendo-se em campos úmidos,próximos a cursos de água, e campos de altitude. Amplamente distribuída nasregiões centro-oeste, sudeste e sul. Apresenta EOO de 697.180,153km². Protegidapor unidade de conservação (SNUC). Bem representada em coleções científicas. Não háameaça direta que coloque a espécie em risco de extinção. Devido a suadistribuição disjunta e pontual entre Estados brasileiros possivelmente levaráa categorias de ameaça em avaliações regionais. Não ameaçada no âmbito nacional."
ALSTROEMERIACEAE,"Alstroemeria brasiliensis",Spreng.,done,published,EN,"B2ab(ii,iii,iv)","Alstroemeria brasiliensis écaracterizada por ervas terrícolas, perenes, hermafroditas, sendo endêmica do Brasil.Ocorre nos Estados do Mato Grosso, Goiás, Distrito Federal e Minas Gerais.Restrita ao bioma Cerrado, é registrada em Campos Cerrados a aproximadamente1.500 m de altitude. Apresenta AOO de 24 km² e suspeita-se que as subpopulações estejam severamente fragmentadas. Pouco representada em coleçõescientíficas, sua última coleta data de 1996, no município de Niquelândia,Goiás. A espécie encontra-se sob constante ameaça devido à intensa degradação dosolo, formação de pastagens com a introdução de gramíneas exóticas e, principalmente, à extração do níquel, havendo grande risco de extinção casonão seja criada uma unidade de conservação (SNUC) em sua área de ocorrência. São necessários investimentos empesquisa científica e esforços de coleta a fim de certificar da existência desubpopulações, considerando a viabilidade populacional e sua proteção."
ALSTROEMERIACEAE,"Alstroemeria capixaba",M.C.Assis,done,published,CR,B2ab(iii),"Alstroemeria capixaba caracteriza-se por ervas terrícolas,perenes, hermafrodita. É endêmica do Brasil. Restrita ao bioma Mata Atlântica,desenvolve-se em Floresta Ombrófila Semidecídua em altitude de até 1.500 m. Segundo informações disponíveis, ocorre nos Estados do Espírito Santo e Minas Gerais,porém, existem somente dois registros de coleta para o município de Santa Teresano Espírito Santo. Apresenta AOO de 4 km² e está sujeita a uma situação de ameaça. Os registros de coleta em coleções são escassos. Encontra-se sob constante pressão, principalmentedevido às lavouras e à pecuária, além da exploração madeireira e invasão deespécies exóticas. É necessário o investimento em pesquisa científica eesforços de coleta a fim de certificar da existência de subpopulações,considerando a viabilidade populacional e sua proteção."
ALSTROEMERIACEAE,"Alstroemeria caryophyllaea",Jacq.,done,published,EN,"B2ab(ii,iii,iv)","Alstroemeria caryophyllaea caracteriza-se por ervas terrícolas, perenes, hermafroditas. É endêmicado Brasil. Distribui-se nas Regiões Sudeste e Sul, havendo registros de coletasnos Estados do Espírito Santo, Rio de Janeiro, São Paulo e Paraná. É restrita ao bioma Mata Atlântica, onde ocorre em Restingas e áreas de Floresta Ombrófila, emlocais úmidos e sombreados. Apresenta AOO de 28 km², sendo pouco representada emcoleções científicas, havendo escassas coletas recentes. Apesar de ocorrer noParque Estadual da Serra da Tiririca, seu habitat encontra-seatualmente extremamente fragmentado, estando sob ameaça constante da expansão urbana desordenada, práticas agrícolas, pastagens eextração madeireira. São necessários investimentos em pesquisa científica eesforços de coleta a fim de certificar da existência de subpopulações,considerando a viabilidade populacional e sua proteção."
ALSTROEMERIACEAE,"Alstroemeria inodora",Herb.,done,published,LC,,"Alstroemeria inodoracaracteriza-se por ervas terrícolas ou rupícolas, perenes, hermafrodita. Nãoendêmica do Brasil. Ocorre nos biomas Mata Atlântica e Cerrado, desenvolve-seem brejos de altitude e campos rupestres. Amplamente distribuída no territóriobrasileiro. Apresenta EOO de 993.140,992km². Protegida por unidades deconservação (SNUC). Bem representada em coleções científicas. Não apresenta nenhumaameaça direta que possa levá-la a risco de extinção. Suadistribuição disjunta e pontual entre Estados brasileiros possivelmente levaráa categorias de ameaça em avaliações regionais. Não ameaçada no âmbitonacional."
