family,scientificName,lifeForm,fenology,luminosity,substratum,longevity,resprout
ASTERACEAE,"Campuloclinium riedelii",,,,,,
ASTERACEAE,"Catolesia mentiens",,,,,,
ASTERACEAE,"Chaptalia chapadensis",,,,,,
ASTERACEAE,"Chaptalia cordifolia",,,,,,
ASTERACEAE,"Chaptalia hermogenis",,,,,,
ASTERACEAE,"Chaptalia martii",,,,,,
ASTERACEAE,"Chionolaena lychnophorioides",,,,,,
ASTERACEAE,"Chresta souzae",,,,,,
ASTERACEAE,"Chresta sphaerocephala",,,,,,
ASTERACEAE,"Chromolaena arrayana",,,,,,
ASTERACEAE,"Chromolaena costatipes",,,,,,
ASTERACEAE,"Chromolaena elliptica",,,,,,
ASTERACEAE,"Chromolaena latisquamulosa",,,,,,
ASTERACEAE,"Chromolaena rhinanthacea",,,,,,
ASTERACEAE,"Chronopappus bifrons",,,,,,
ASTERACEAE,"Chrysolaena nicolackii",,,,,,
ASTERACEAE,"Cololobus longiangustatus",,,,,,
ASTERACEAE,"Cololobus rupestris",,,,,,
ASTERACEAE,"Conocliniopsis prasiifolia",,,,,,
ASTERACEAE,"Dasyanthina serrata",,,,,,
ASTERACEAE,"Dasycondylus resinosus",,,,,,
ASTERACEAE,"Dasyphyllum synacanthum",,,,,,
ASTERACEAE,"Dendrophorbium catharinense",,,,,,
ASTERACEAE,"Dendrophorbium paranense",,,,,,
ASTERACEAE,"Dendrophorbium pluricephalum",,,,,,
ASTERACEAE,"Dimerostemma annuum",,,,,,
ASTERACEAE,"Dimerostemma apense",,,,,,
ASTERACEAE,"Dimerostemma arnottii",,,,,,
ASTERACEAE,"Dimerostemma bahiense",,,,,,
ASTERACEAE,"Dimerostemma bishopii",,,,,,
ASTERACEAE,"Dimerostemma episcopale",,,,,,
ASTERACEAE,"Dimerostemma grazielae",,,,,,
ASTERACEAE,"Dimerostemma myrtifolium",,,,,,
ASTERACEAE,"Disynaphia ericoides",,,,,,
ASTERACEAE,"Disynaphia variolata",,,,,,
ASTERACEAE,"Echinocoryne echinocephala",,,,,,
ASTERACEAE,"Egletes viscosa",,,,,,
ASTERACEAE,"Enydra anagallis",,,,,,
ASTERACEAE,"Eremanthus argenteus",,,,,,
ASTERACEAE,"Eremanthus capitatus",,,,,,
ASTERACEAE,"Eremanthus crotonoides",,,,,,
ASTERACEAE,"Eremanthus leucodendron",,,,,,
ASTERACEAE,"Eremanthus seidelii",,,,,,
ASTERACEAE,"Chromolaena angusticeps",,,,,,
ASTERACEAE,"Eupatorium lineatum",,,,,,
ASTERACEAE,"Disynaphia praeficta",,,,,,
ASTERACEAE,"Fleischmannia remotifolia",,,,,,
ASTERACEAE,"Gardnerina angustata",,,,,,
ASTERACEAE,"Gochnatia argyrea",,,,,,
ASTERACEAE,"Gochnatia cordata",,,,,,
ASTERACEAE,"Gochnatia hatschbachii",,,,,,
ASTERACEAE,"Gochnatia mollisima",,,,,,
ASTERACEAE,"Gochnatia orbiculata",,,,,,
ASTERACEAE,"Gochnatia polymorpha subsp. polymorpha",,,,,,
ASTERACEAE,"Gochnatia ramboi",,,,,,
ASTERACEAE,"Gochnatia rotundifolia",,,,,,
ASTERACEAE,"Gochnatia sordida",,,,,,
ASTERACEAE,"Gyptis vernoniopsis",,,,,,
ASTERACEAE,"Hatschbachiella polyclada",,,,,,
ASTERACEAE,"Hatschbachiella tweedieana",,,,,,
ASTERACEAE,"Heterocoma albida",,,,,,
ASTERACEAE,"Heterocondylus amphidyctius",,,,,,
ASTERACEAE,"Heterocondylus lysimachioides",,,,,,
ASTERACEAE,"Heterocondylus pumilus",,,,,,
ASTERACEAE,"Hoehnephytum almasense",,,,,,
ASTERACEAE,"Holocheilus hieracioides",,,,,,
ASTERACEAE,"Holocheilus monocephalus",,,,,,
ASTERACEAE,"Holocheilus pinnatifidus",,,,,,
ASTERACEAE,"Hysterionica pinnatiloba",,,,,,
ASTERACEAE,"Hysterionica pinnatisecta",,,,,,
ASTERACEAE,"Ianthopappus corymbosus",,,,,,
ASTERACEAE,"Ichthyothere connata",,,,,,
ASTERACEAE,"Ichthyothere elliptica",,,,,,
ASTERACEAE,"Ichthyothere integrifolia",,,,,,
ASTERACEAE,"Idiothamnus pseudorgyalis",,,,,,
ASTERACEAE,"Isostigma crithmifolium",,,,,,
ASTERACEAE,"Isostigma peucedanifolium",,,,,,
ASTERACEAE,"Isostigma speciosum",,,,,,
ASTERACEAE,"Lepidaploa almasensis",,,,,,
ASTERACEAE,"Lepidaploa chamissonis",,,,,,
ASTERACEAE,"Lepidaploa cotoneaster",,,,,,
ASTERACEAE,"Lepidaploa luetzelburgii",,,,,,
ASTERACEAE,"Lepidaploa pseudaurea",,,,,,
ASTERACEAE,"Lepidaploa spixiana",,,,,,
ASTERACEAE,"Leptostelma catharinensis",,,,,,
ASTERACEAE,"Lessingianthus adenophyllus",,,,,,
ASTERACEAE,"Lessingianthus asteriflorus",,,,,,
ASTERACEAE,"Lessingianthus constrictus",,,,,,
ASTERACEAE,"Lessingianthus eitenii",,,,,,
ASTERACEAE,"Lessingianthus elegans",,,,,,
ASTERACEAE,"Lessingianthus exiguus",,,,,,
ASTERACEAE,"Lessingianthus grandiflorus",,,,,,
ASTERACEAE,"Lessingianthus irwinii",,,,,,
ASTERACEAE,"Lessingianthus niederleinii",,,,,,
ASTERACEAE,"Lessingianthus reitzianus",,,,,,
ASTERACEAE,"Lessingianthus souzae",,,,,,
ASTERACEAE,"Lessingianthus westermanii",,,,,,
ASTERACEAE,"Lessingianthus pumillus",,,,,,
ASTERACEAE,"Lomatozona artemisiifolia",,,,,,
ASTERACEAE,"Lulia nervosa",,,,,,
ASTERACEAE,"Lychnophora albertinioides",,,,,,
ASTERACEAE,"Lychnophora blanchetii",,,,,,
ASTERACEAE,"Lychnophora brunioides",,,,,,
ASTERACEAE,"Lychnophora crispa",,,,,,
ASTERACEAE,"Lychnophora diamantinana",,,,,,
ASTERACEAE,"Lychnophora ericoides",,,,,,
ASTERACEAE,"Lychnophora gardneri",,,,,,
ASTERACEAE,"Lychnophora granmogolensis",,,,,,
ASTERACEAE,"Lychnophora humillima",,,,,,
ASTERACEAE,"Lychnophora markgravii",,,,,,
ASTERACEAE,"Lychnophora passerina",,,,,,
ASTERACEAE,"Lychnophora phylicifolia",,,,,,
ASTERACEAE,"Lychnophora pinaster",,,,,,
ASTERACEAE,"Lychnophora pohlii",,,,,,
ASTERACEAE,"Lychnophora ramosissima",,,,,,
ASTERACEAE,"Lychnophora regis",,,,,,
ASTERACEAE,"Lychnophora santosii",,,,,,
ASTERACEAE,"Lychnophora sellowii",,,,,,
ASTERACEAE,"Lychnophora sericea",,,,,,
ASTERACEAE,"Lychnophora souzae",,,,,,
ASTERACEAE,"Lychnophora syncephala",,,,,,
ASTERACEAE,"Lychnophora tomentosa",,,,,,
ASTERACEAE,"Lychnophora villosissima",,,,,,
ASTERACEAE,"Lychnophoriopsis damazioi",,,,,,
ASTERACEAE,"Lychnophoriopsis hatschbachii",,,,,,
ASTERACEAE,"Lychnophoriopsis heterotheca",,,,,,
ASTERACEAE,"Melanthera latifolia",,,,,,
ASTERACEAE,"Mikania alvimii",,,,,,
ASTERACEAE,"Mikania anethifolia",,,,,,
ASTERACEAE,"Mikania biformis",,,,,,
ASTERACEAE,"Mikania capricorni",,,,,,
ASTERACEAE,"Mikania chlorolepis",,,,,,
ASTERACEAE,"Mikania cipoensis",,,,,,
ASTERACEAE,"Mikania clematidifolia",,,,,,
ASTERACEAE,"Mikania decumbens",,,,,,
ASTERACEAE,"Mikania dusenii",,,,,,
ASTERACEAE,"Mikania firmula",,,,,,
ASTERACEAE,"Mikania glabra",,,,,,
ASTERACEAE,"Mikania glauca",,,,,,
ASTERACEAE,"Mikania hartbergii",,,,,,
ASTERACEAE,"Mikania hastato-cordata",,,,,,
ASTERACEAE,"Mikania hemisphaerica",,,,,,
ASTERACEAE,"Mikania lindleyana",,,,,,
ASTERACEAE,"Mikania microdonta",,,,,,
ASTERACEAE,"Mikania mosenii",,,,,,
ASTERACEAE,"Mikania neurocaula",,,,,,
ASTERACEAE,"Mikania oreophila",,,,,,
ASTERACEAE,"Mikania premnifolia",,,,,,
ASTERACEAE,"Mikania rufescens",,,,,,
ASTERACEAE,"Mikania smaragdina",,,,,,
ASTERACEAE,"Mikania ternata",,,,,,
ASTERACEAE,"Mikania trinervis",,,,,,
ASTERACEAE,"Mikania ulei",,,,,,
ASTERACEAE,"Mikania variifolia",,,,,,
ASTERACEAE,"Mikania warmingii",,,,,,
ASTERACEAE,"Mikania glomerata",,,,,,
ASTERACEAE,"Mikania microptera",,,,,,
ASTERACEAE,"Mikania oblongifolia",,,,,,
ASTERACEAE,"Mikania pinnatiloba",,,,,,
ASTERACEAE,"Mikania viminea",,,,,,
ASTERACEAE,"Minasia alpestris",,,,,,
ASTERACEAE,"Minasia pereirae",,,,,,
ASTERACEAE,"Minasia scapigera",,,,,,
ASTERACEAE,"Monogereion carajensis",,,,,,
ASTERACEAE,"Neblinaea promontoriorum",,,,,,
ASTERACEAE,"Neocabreria malachophylla",,,,,,
ASTERACEAE,"Noticastrum hatschbachii",,,,,,
ASTERACEAE,"Noticastrum malmei",,,,,,
ASTERACEAE,"Noticastrum psammophilum",,,,,,
ASTERACEAE,"Ophryosporus freyreysii",,,,,,
ASTERACEAE,"Panphalea cardaminifolia",,,,,,
ASTERACEAE,"Panphalea maxima",,,,,,
ASTERACEAE,"Panphalea ramboi",,,,,,
ASTERACEAE,"Panphalea smithii",,,,,,
ASTERACEAE,"Panphalea araucariophila",,,,,,
ASTERACEAE,"Paralychnophora atkinsiae",,,,,,
ASTERACEAE,"Paralychnophora bicolor",,,,,,
ASTERACEAE,"Paralychnophora harleyi",,,,,,
ASTERACEAE,"Paralychnophora patriciana",,,,,,
ASTERACEAE,"Paralychnophora reflexoauriculata",,,,,,
ASTERACEAE,"Paralychnophora santosii",,,,,,
ASTERACEAE,"Perezia eryngioides",,,,,,
ASTERACEAE,"Perezia multiflora",,,,,,
ASTERACEAE,"Picrosia cabreriana",,,,,,
ASTERACEAE,"Picrosia longifolia",,,,,,
ASTERACEAE,"Piptocarpha notata",,,,,,
ASTERACEAE,"Piptocarpha robusta",,,,,,
ASTERACEAE,"Piptolepis buxoides",,,,,,
ASTERACEAE,"Piptolepis ericoides",,,,,,
ASTERACEAE,"Planaltoa lychnophoroides",,,,,,
ASTERACEAE,"Porophyllum bahiense",,,,,,
ASTERACEAE,"Praxelis grandiflora",,,,,,
ASTERACEAE,"Prestelia eriopus",,,,,,
ASTERACEAE,"Proteopsis argentea",,,,,,
ASTERACEAE,"Raulinoreitzia leptophlebia",,,,,,
ASTERACEAE,"Richterago angustifolia",,,,,,
ASTERACEAE,"Richterago arenaria",,,,,,
ASTERACEAE,"Richterago campestris",,,,,,
ASTERACEAE,"Richterago caulescens",,,,,,
ASTERACEAE,"Richterago conduplicata",,,,,,
ASTERACEAE,"Richterago elegans",,,,,,
ASTERACEAE,"Richterago hatschbachii",,,,,,
ASTERACEAE,"Richterago lanata",,,,,,
ASTERACEAE,"Richterago petiolata",,,,,,
ASTERACEAE,"Richterago polyphylla",,,,,,
ASTERACEAE,"Richterago riparia",,,,,,
ASTERACEAE,"Richterago stenophylla",,,,,,
ASTERACEAE,"Richterago suffrutescens",,,,,,
ASTERACEAE,"Schlechtendalia luzulifolia",,,,,,
ASTERACEAE,"Senecio adamantinus",,,,,,
ASTERACEAE,"Senecio almasensis",,,,,,
ASTERACEAE,"Senecio caparaoensis",,,,,,
ASTERACEAE,"Senecio crassiflorus",,,,,,
ASTERACEAE,"Senecio gertii",,,,,,
ASTERACEAE,"Senecio graciellae",,,,,,
ASTERACEAE,"Senecio hatschbachii",,,,,,
ASTERACEAE,"Senecio heteroschizus",,,,,,
ASTERACEAE,"Senecio langei",,,,,,
ASTERACEAE,"Senecio promatensis",,,,,,
ASTERACEAE,"Senecio ramboanus",,,,,,
ASTERACEAE,"Senecio riograndensis",,,,,,
ASTERACEAE,"Smallanthus araucariophilus",,,,,,
ASTERACEAE,"Smallanthus connatus",,,,,,
ASTERACEAE,"Smallanthus riograndensis",,,,,,
ASTERACEAE,"Stenachaenium macrocephalum",,,,,,
ASTERACEAE,"Stenopadus aracaensis",,,,,,
ASTERACEAE,"Stenopadus talaumifolius",,,,,,
ASTERACEAE,"Stenophalium almasense",,,,,,
ASTERACEAE,"Stevia alternifolia",,,,,,
ASTERACEAE,"Stevia camporum",,,,,,
ASTERACEAE,"Stevia catharinensis",,,,,,
ASTERACEAE,"Stevia hilarii",,,,,,
ASTERACEAE,"Stevia leptophylla",,,,,,
ASTERACEAE,"Stevia organensis",,,,,,
ASTERACEAE,"Stevia pohliana",,,,,,
ASTERACEAE,"Stevia riedelli",,,,,,
ASTERACEAE,"Stevia selloi",,,,,,
ASTERACEAE,"Steyermarkina dispalata",,,,,,
ASTERACEAE,"Stifftia fruticosa",,,,,,
ASTERACEAE,"Stilpnopappus cearensis",,,,,,
ASTERACEAE,"Caatinganthus rubropappus",,,,,,
ASTERACEAE,"Stilpnopappus semirianus",,,,,,
ASTERACEAE,"Stilpnopappus suffruticosus",,,,,,
ASTERACEAE,"Stilpnopappus tomentosus",,,,,,
ASTERACEAE,"Stomatanthes dentatus",,,,,,
ASTERACEAE,"Stomatanthes dictyophyllus",,,,,,
ASTERACEAE,"Stomatanthes loefgrenii",,,,,,
ASTERACEAE,"Stylotrichium corymbosum",,,,,,
ASTERACEAE,"Stylotrichium edmundoi",,,,,,
ASTERACEAE,"Stylotrichium glomeratum",,,,,,
ASTERACEAE,"Stylotrichium sucrei",,,,,,
ASTERACEAE,"Symphyopappus casarettoi",,,,,,
ASTERACEAE,"Symphyopappus lymansmithii",,,,,,
ASTERACEAE,"Symphyopappus uncinatus",,,,,,
ASTERACEAE,"Trichocline catharinensis",,,,,,
ASTERACEAE,"Trichocline linearifolia",,,,,,
ASTERACEAE,"Trichocline macrocephala",,,,,,
ASTERACEAE,"Trichocline maxima",,,,,,
ASTERACEAE,"Trixis glaziovii",,,,,,
ASTERACEAE,"Trixis pallida",,,,,,
ASTERACEAE,"Trixis pruskii",,,,,,
ASTERACEAE,"Trixis thyrsoidea",,,,,,
ASTERACEAE,"Verbesina floribunda",,,,,,
ASTERACEAE,"Verbesina polyanthes",,,,,,
ASTERACEAE,"Verbesina pseudoclaussenii",,,,,,
ASTERACEAE,"Vernonanthura mucronulata",,,,,,
ASTERACEAE,"Viguiera aspiliodies",,,,,,
ASTERACEAE,"Viguiera bracteata",,,,,,
ASTERACEAE,"Viguiera corumbensis",,,,,,
ASTERACEAE,"Viguiera filifolia",,,,,,
ASTERACEAE,"Viguiera hispida",,,,,,
ASTERACEAE,"Viguiera linearifolia",,,,,,
ASTERACEAE,"Viguiera paranensis",,,,,,
ASTERACEAE,"Viguiera vernonioides",,,,,,
ASTERACEAE,"Wedelia macedoi",,,,,,
ASTERACEAE,"Wedelia puberula",,,,,,
ASTERACEAE,"Wunderlichia azulensis",,,,,,
ASTERACEAE,"Wunderlichia cruelsiana",,,,,,
ASTERACEAE,"Wunderlichia senaeii",,,,,,
AYTONIACEAE,"Asterella venosa",,,,,,
BALANOPHORACEAE,"Helosis cayennensis",,,,,,
BALANOPHORACEAE,"Langsdorffia hypogaea",,,,,,
BALANOPHORACEAE,"Lophophytum leandri",,,,,,
BEGONIACEAE,"Begonia albidula",,,,,,
BEGONIACEAE,"Begonia altamiroi",,,,,,
BEGONIACEAE,"Begonia angularis",,,,,,
BEGONIACEAE,"Begonia apparicioi",,,,,,
BEGONIACEAE,"Begonia bahiensis",,,,,,
BEGONIACEAE,"Begonia besleriifolia",,,,,,
BEGONIACEAE,"Begonia brevilobata",,,,,,
BEGONIACEAE,"Begonia coccinea",,,,,,
BEGONIACEAE,"Begonia crispula",,,,,,
BEGONIACEAE,"Begonia curtii",,,,,,
BEGONIACEAE,"Begonia dentatiloba",,,,,,
BEGONIACEAE,"Begonia descoleana",,,,,,
BEGONIACEAE,"Begonia espiritosantensis",,,,,,
BEGONIACEAE,"Begonia fruticosa",,,,,,
BEGONIACEAE,"Begonia handroi",,,,,,
BEGONIACEAE,"Begonia herbacea",,,,,,
BEGONIACEAE,"Begonia hirtella",,,,,,
BEGONIACEAE,"Begonia hispida",,,,,,
BEGONIACEAE,"Begonia huegelii",,,,,,
BEGONIACEAE,"Begonia ibitiocensis",,,,,,
BEGONIACEAE,"Begonia inconspicua",,,,,,
BEGONIACEAE,"Begonia integerrima",,,,,,
BEGONIACEAE,"Begonia itaguassuensis",,,,,,
BEGONIACEAE,"Begonia itatinensis",,,,,,
BEGONIACEAE,"Begonia jureiensis",,,,,,
BEGONIACEAE,"Begonia kuhlmannii",,,,,,
BEGONIACEAE,"Begonia larorum",,,,,,
BEGONIACEAE,"Begonia obscura",,,,,,
BEGONIACEAE,"Begonia organensis",,,,,,
BEGONIACEAE,"Begonia paranaensis",,,,,,
BEGONIACEAE,"Begonia paulensis",,,,,,
BEGONIACEAE,"Begonia perdusenii",,,,,,
BEGONIACEAE,"Begonia piresiana",,,,,,
BEGONIACEAE,"Begonia pluvialis",,,,,,
BEGONIACEAE,"Begonia polygonifolia",,,,,,
BEGONIACEAE,"Begonia radicans",,,,,,
BEGONIACEAE,"Begonia rufa",,,,,,
BEGONIACEAE,"Begonia ruschii",,,,,,
BEGONIACEAE,"Begonia salesopolensis",,,,,,
BEGONIACEAE,"Begonia scharffii",,,,,,
BEGONIACEAE,"Begonia smilacina",,,,,,
BEGONIACEAE,"Begonia stenolepis",,,,,,
BEGONIACEAE,"Begonia sylvatica",,,,,,
BEGONIACEAE,"Begonia toledoana",,,,,,
BEGONIACEAE,"Begonia ulmifolia",,,,,,
BEGONIACEAE,"Begonia undulata",,,,,,
BEGONIACEAE,"Begonia valdensium",,,,,,
BEGONIACEAE,"Begonia venosa",,,,,,
BEGONIACEAE,"Begonia vicina",,,,,,
BERBERIDACEAE,"Berberis campos-portoi",,,,,,
BERBERIDACEAE,"Berberis kleinii",,,,,,
BIGNONIACEAE,"Adenocalymma dichilum",,,,,,
BIGNONIACEAE,"Adenocalymma fruticosum",,,,,,
BIGNONIACEAE,"Adenocalymma magnoalatum",,,,,,
BIGNONIACEAE,"Adenocalymma nervosum",,,,,,
BIGNONIACEAE,"Adenocalymma reticulatum",,,,,,
BIGNONIACEAE,"Adenocalymma ubatubense",,,,,,
BIGNONIACEAE,"Adenocalymma campicola",,,,,,
BIGNONIACEAE,"Adenocalymma paulistarum",,,,,,
BIGNONIACEAE,"Anemopaegma arvense",,,,,,
BIGNONIACEAE,"Anemopaegma mirabile",,,,,,
BIGNONIACEAE,"Anemopaegma patelliforme",,,,,,
BIGNONIACEAE,"Digomphia densicoma",,,,,,
BIGNONIACEAE,"Fridericia caudigera",,,,,,
BIGNONIACEAE,"Fridericia crassa",,,,,,
BIGNONIACEAE,"Fridericia elegans",,,,,,
BIGNONIACEAE,"Fridericia pubescens",,,,,,
BIGNONIACEAE,"Godmania dardanoi",,,,,,
BIGNONIACEAE,"Handroanthus albus",,,,,,
BIGNONIACEAE,"Handroanthus arianeae",,,,,,
BIGNONIACEAE,"Handroanthus botelhensis",,,,,,
BIGNONIACEAE,"Handroanthus catarinensis",,,,,,
BIGNONIACEAE,"Handroanthus cristatus",,,,,,
BIGNONIACEAE,"Handroanthus heptaphyllus",,,,,,
BIGNONIACEAE,"Handroanthus impetiginosus",,,,,,
BIGNONIACEAE,"Handroanthus riodocensis",,,,,,
BIGNONIACEAE,"Handroanthus selachidentatus",,,,,,
BIGNONIACEAE,"Handroanthus spongiosus",,,,,,
BIGNONIACEAE,"Jacaranda bullata",,,,,,
BIGNONIACEAE,"Jacaranda carajasensis",,,,,,
BIGNONIACEAE,"Jacaranda crassifolia",,,,,,
BIGNONIACEAE,"Jacaranda egleri",,,,,,
BIGNONIACEAE,"Jacaranda grandifoliolata",,,,,,
BIGNONIACEAE,"Jacaranda intricata",,,,,,
BIGNONIACEAE,"Jacaranda macrantha",,,,,,
BIGNONIACEAE,"Jacaranda microcalyx",,,,,,
BIGNONIACEAE,"Jacaranda puberula",,,,,,
BIGNONIACEAE,"Jacaranda rugosa",,,,,,
BIGNONIACEAE,"Jacaranda subalpina",,,,,,
BIGNONIACEAE,"Jacaranda ulei",,,,,,
BIGNONIACEAE,"Paratecoma peroba",,,,,,
BIGNONIACEAE,"Pleonotoma bracteata",,,,,,
BIGNONIACEAE,"Sparattosperma catingae",,,,,,
BIGNONIACEAE,"Tabebuia cassinoides",,,,,,
BIGNONIACEAE,"Tabebuia obtusifolia",,,,,,
BIGNONIACEAE,"Zeyheria montana",,,,,,
BIGNONIACEAE,"Zeyheria tuberculosa",,,,,,
BIXACEAE,"Cochlospermum regium",,,,,,
BIXACEAE,"Bixa arborea",,,,,,
BLECHNACEAE,"Blechnum andinum",,,,,,
BLECHNACEAE,"Blechnum heringeri",,,,,,
BLECHNACEAE,"Blechnum mochaenum",,,,,,
BLECHNACEAE,"Blechnum mochaenum var. squamipes",,,,,,
BLECHNACEAE,"Blechnum organense",,,,,,
BLECHNACEAE,"Blechnum penna-marina",,,,,,
BLECHNACEAE,"Blechnum sprucei",,,,,,
BORAGINACEAE,"Cordia silvestris",,,,,,
BORAGINACEAE,"Cordia trichoclada",,,,,,
BORAGINACEAE,"Euploca salicoides",,,,,,
BRACHYTHECIACEAE,"Zelometeorium patens",,,,,,
BROMELIACEAE,"Acanthostachys pitcairnioides",,,,,,
BROMELIACEAE,"Aechmea alopecurus",,,,,,
BROMELIACEAE,"Aechmea amicorum",,,,,,
BROMELIACEAE,"Aechmea apocalyptica",,,,,,
BROMELIACEAE,"Aechmea azurea",,,,,,
BROMELIACEAE,"Aechmea bambusoides",,,,,,
BROMELIACEAE,"Aechmea blanchetiana",,,,,,
BROMELIACEAE,"Aechmea blumenavii",,,,,,
BROMELIACEAE,"Aechmea bromeliifolia",,,,,,
BROMELIACEAE,"Aechmea bromeliifolia var. albobracteata",,,,,,
BROMELIACEAE,"Aechmea calyculata",,,,,,
BROMELIACEAE,"Aechmea candida",,,,,,
BROMELIACEAE,"Aechmea capixabae",,,,,,
BROMELIACEAE,"Aechmea cariocae",,,,,,
BROMELIACEAE,"Aechmea castanea",,,,,,
BROMELIACEAE,"Aechmea caudata",,,,,,
BROMELIACEAE,"Aechmea cylindrata",,,,,,
BROMELIACEAE,"Aechmea depressa",,,,,,
BROMELIACEAE,"Aechmea distichantha",,,,,,
BROMELIACEAE,"Aechmea echinata",,,,,,
BROMELIACEAE,"Aechmea entringeri",,,,,,
BROMELIACEAE,"Aechmea eurycorymbus",,,,,,
BROMELIACEAE,"Aechmea fosteriana",,,,,,
BROMELIACEAE,"Aechmea gamosepala",,,,,,
BROMELIACEAE,"Aechmea gracilis",,,,,,
BROMELIACEAE,"Aechmea guarapariensis",,,,,,
BROMELIACEAE,"Aechmea gustavoi",,,,,,
BROMELIACEAE,"Aechmea kertesziae",,,,,,
BROMELIACEAE,"Aechmea kleinii",,,,,,
BROMELIACEAE,"Aechmea lingulata",,,,,,
BROMELIACEAE,"Aechmea maasii",,,,,,
BROMELIACEAE,"Aechmea macrochlamys",,,,,,
BROMELIACEAE,"Aechmea marginalis",,,,,,
BROMELIACEAE,"Aechmea muricata",,,,,,
BROMELIACEAE,"Aechmea mutica",,,,,,
BROMELIACEAE,"Aechmea nudicaulis",,,,,,
BROMELIACEAE,"Aechmea orlandiana",,,,,,
BROMELIACEAE,"Aechmea pectinata",,,,,,
BROMELIACEAE,"Aechmea pedicellata",,,,,,
BROMELIACEAE,"Aechmea pimenti-velosoi",,,,,,
BROMELIACEAE,"Aechmea podantha",,,,,,
BROMELIACEAE,"Aechmea recurvata var. albobracteata",,,,,,
BROMELIACEAE,"Aechmea recurvata var. ortgiesii",,,,,,
BROMELIACEAE,"Aechmea rubrolilacina",,,,,,
BROMELIACEAE,"Aechmea setigera",,,,,,
BROMELIACEAE,"Aechmea sphaerocephala",,,,,,
BROMELIACEAE,"Aechmea triangularis",,,,,,
BROMELIACEAE,"Aechmea vanhoutteana",,,,,,
BROMELIACEAE,"Aechmea werdermannii",,,,,,
BROMELIACEAE,"Aechmea winkleri",,,,,,
BROMELIACEAE,"Alcantarea benzingii",,,,,,
BROMELIACEAE,"Alcantarea duarteana",,,,,,
BROMELIACEAE,"Alcantarea farneyi",,,,,,
BROMELIACEAE,"Alcantarea geniculata",,,,,,
BROMELIACEAE,"Alcantarea glaziouana",,,,,,
BROMELIACEAE,"Alcantarea imperialis",,,,,,
BROMELIACEAE,"Alcantarea nahoumii",,,,,,
BROMELIACEAE,"Alcantarea nevaresii",,,,,,
BROMELIACEAE,"Alcantarea roberto-kautskyi",,,,,,
BROMELIACEAE,"Alcantarea vinicolor",,,,,,
BROMELIACEAE,"Ananas fritzmuelleri",,,,,,
BROMELIACEAE,"Eduandrea selloana",,,,,,
BROMELIACEAE,"Araeococcus montanus",,,,,,
BROMELIACEAE,"Araeococcus parviflorus",,,,,,
BROMELIACEAE,"Billbergia alfonsijoannis",,,,,,
BROMELIACEAE,"Billbergia brasiliensis",,,,,,
BROMELIACEAE,"Billbergia distachia",,,,,,
BROMELIACEAE,"Billbergia lymanii",,,,,,
BROMELIACEAE,"Billbergia magnifica",,,,,,
BROMELIACEAE,"Billbergia meyeri",,,,,,
BROMELIACEAE,"Billbergia minarum",,,,,,
BROMELIACEAE,"Billbergia nutans",,,,,,
BROMELIACEAE,"Billbergia pyramidalis",,,,,,
BROMELIACEAE,"Billbergia zebrina",,,,,,
BROMELIACEAE,"Bromelia balansae",,,,,,
BROMELIACEAE,"Bromelia braunii",,,,,,
BROMELIACEAE,"Canistropsis albiflora",,,,,,
BROMELIACEAE,"Canistropsis elata",,,,,,
BROMELIACEAE,"Canistropsis microps",,,,,,
BROMELIACEAE,"Canistrum alagoanum",,,,,,
BROMELIACEAE,"Canistrum aurantiacum",,,,,,
BROMELIACEAE,"Canistrum camacaense",,,,,,
BROMELIACEAE,"Canistrum fosterianum",,,,,,
BROMELIACEAE,"Canistrum guzmanioides",,,,,,
BROMELIACEAE,"Canistrum montanum",,,,,,
BROMELIACEAE,"Canistrum pickelii",,,,,,
BROMELIACEAE,"Canistrum triangulare",,,,,,
BROMELIACEAE,"Cryptanthus burle-marxii",,,,,,
BROMELIACEAE,"Cryptanthus capitatus",,,,,,
BROMELIACEAE,"Cryptanthus caracensis",,,,,,
BROMELIACEAE,"Cryptanthus caulescens",,,,,,
BROMELIACEAE,"Cryptanthus coriaceus",,,,,,
BROMELIACEAE,"Cryptanthus correia-araujoi",,,,,,
BROMELIACEAE,"Cryptanthus dorothyae",,,,,,
BROMELIACEAE,"Cryptanthus duartei",,,,,,
BROMELIACEAE,"Cryptanthus exaltatus",,,,,,
BROMELIACEAE,"Cryptanthus fernseeoides",,,,,,
BROMELIACEAE,"Cryptanthus fosterianus",,,,,,
BROMELIACEAE,"Cryptanthus glazioui",,,,,,
BROMELIACEAE,"Cryptanthus grazielae",,,,,,
BROMELIACEAE,"Cryptanthus latifolius",,,,,,
BROMELIACEAE,"Cryptanthus leuzingerae",,,,,,
BROMELIACEAE,"Cryptanthus lutherianus",,,,,,
BROMELIACEAE,"Cryptanthus maritimus",,,,,,
BROMELIACEAE,"Cryptanthus odoratissimus",,,,,,
BROMELIACEAE,"Cryptanthus pseudoglazioui",,,,,,
BROMELIACEAE,"Cryptanthus pseudoscaposus",,,,,,
BROMELIACEAE,"Cryptanthus roberto-kautskyi",,,,,,
BROMELIACEAE,"Cryptanthus scaposus",,,,,,
BROMELIACEAE,"Cryptanthus whitmanii",,,,,,
BROMELIACEAE,"Cryptanthus zonatus",,,,,,
