family,scientificName,document,field,reference
BROMELIACEAE,"Nidularium fradense",assessment,,"ICMBio, 2005. Revisão do Plano de Manejo da Reserva Biológica de Poço das Antas - Encarte 1. Brasil."
BROMELIACEAE,"Nidularium fradense",assessment,,"TCE-RJ, 2003. Estudo Socioeconômico 2004 - Santa Maria Madalena. Rio de Janeiro."
BROMELIACEAE,"Nidularium fradense",assessment,,"Aranha Filho, J.L.M., Fritsch, P.W., Almeda, F., Martins, a. B., 2013. Three new species of Symplocos sect. Hopea (Symplocaceae) from Brazil. Kew Bull. 68, 625–633. doi:10.1007/s12225-013-9479-4"
MELASTOMATACEAE,"Tibouchina pallida",assessment,,"Baumgratz, J.F.A.; Santos Filho, L.A.F. & Silva-Gonçalves, K.C. 2014. Melastomataceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>."
MELASTOMATACEAE,"Tibouchina pallida",assessment,,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
ORCHIDACEAE,"Eurystyles lobata",assessment,,"Barberena, F.F.V.A., Meneguzzo, T.E.C., Barros, F., Pellegrini, M.O.O. 2014. Orchidaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 27 março 2015."
MELASTOMATACEAE,"Leandra mollis",assessment,,"Baumgratz, J. F. A.; Souza, M. L. D. R.  2011. Melastomataceae na Reserva Ecológica de Macaé de Cima, Nova Friburgo, Rio de Janeiro, Brasil II - Leandra (Miconieae). Rodriguésia 62(3): 629-662."
MELASTOMATACEAE,"Leandra mollis",assessment,,"Mota, L.D.M., 2009. Produção agrícola, meio ambiente e saúde em áreas rurais de Nova Friburgo, RJ: conflitos e negociações. Fundação Oswaldo Cruz. Tese de Doutorado. 155 p."
MELASTOMATACEAE,"Leandra mollis",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
MELASTOMATACEAE,"Leandra organensis",assessment,,"Baumgratz, J.F.A.; Santos Filho, L.A.F. & Silva-Gonçalves, K.C. 2014. Melastomataceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: http://florariojaneiro.jbrj.gov.br."
MELASTOMATACEAE,"Leandra organensis",assessment,,"Castro, E.B.V. de, 2008. Plano de manejo do Parque Nacional da Serra dos Órgãos, Brasília, Instituto Chico Mendes de Conservação da Biodiversidade, Portaria ICMBio. Brasil."
MELASTOMATACEAE,"Leandra organensis",assessment,,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
MELASTOMATACEAE,"Leandra organensis",assessment,,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
MELASTOMATACEAE,"Leandra organensis",assessment,,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>."
MELASTOMATACEAE,"Miconia gigantea",assessment,,"Baumgratz, J.F.A.; Santos Filho, L.A.F. & Silva-Gonçalves, K.C. 2014. Melastomataceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: http://florariojaneiro.jbrj.gov.br."
MELASTOMATACEAE,"Miconia gigantea",assessment,,"Garcia, F.S., Dedeca, J.G., 2012. Reflexos ambientais (biodiversidade) da urbanização do município de Paraty-rj. Rev. Ciências do Ambient. On-Line 8, 7–15."
MELASTOMATACEAE,"Miconia gigantea",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da propriedade e o direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
BROMELIACEAE,"Vriesea atrococcinea",assessment,,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L. 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5966>. Acesso em: 31 Mar. 2015"
PIPERACEAE,"Peperomia arbuscula",assessment,,"Castro, E.B.V. de, 2008. Plano de manejo do Parque Nacional da Serra dos Órgãos, Brasília, Instituto Chico Mendes de Conservação da Biodiversidade, Portaria ICMBio. Brasil."
PIPERACEAE,"Peperomia arbuscula",assessment,,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
PIPERACEAE,"Peperomia arbuscula",assessment,,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
PIPERACEAE,"Peperomia arbuscula",assessment,,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
PIPERACEAE,"Peperomia arbuscula",assessment,,"Kurtz, B.C., Araújo, D.S.D. de, 2000. Composição florística e estrutura do componente arbóreo de um trecho de Mata Atlântica na Estação Ecológica Estadual. Rodriguésia 51, 69–112."
ARACEAE,"Philodendron millerianum",assessment,,"Coelho, M.A.., Soares, M.L., Calazans, L.S.B., Gonçalves, E.G., Andrade, I.M. de, Pontes, T.A., Sakuragi, C.M., Temponi, L.G., Buturi, C., Mayo, S., 2015. Araceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB4917> . Acesso em: 10 de Março de 2015."
ARACEAE,"Philodendron millerianum",assessment,,"Coelho, M. A. N., & Sakuragui, C. M. 2007. A new species of Philodendron Schott (Araceae) from Brazil. Kew Bulletin, 62(4), 629–631."
ARACEAE,"Philodendron millerianum",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
BROMELIACEAE,"Neoregelia camorimiana",assessment,,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L., 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB6132>. Acesso em: 13 Mar. 2015"
MELASTOMATACEAE,"Behuria huberioides",assessment,,"Tavares, R.A.M. 2005. Revisão taxonômica do gênero Behuria Cham. (Melastomataceae). Dissertação de Mestrado. Museu Nacional/UFRJ, Rio de Janeiro."
PTERIDACEAE,"Doryopteris tijucana",assessment,,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
MELASTOMATACEAE,"Leandra markgrafii",assessment,,"Baumgratz, J.F.A.; Santos Filho, L.A.F. & Silva-Gonçalves, K.C. 2014. Melastomataceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: http://florariojaneiro.jbrj.gov.br."
SOLANACEAE,"Solanum friburgense",assessment,,"Giacomin, L.L., Stehmann, J.R., 2014. Three new species of Solanum (Brevantherum Clade) endemic to the Brazilian Atlantic Forest. Phytokeys 38, 69-87."
SOLANACEAE,"Solanum friburgense",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Barros, A.A.M. 2008. Análise florística e estrutural do Parque Estadual da Serra da Tiririca, Niterói e Maricá, RJ, Brasil. Tese de Doutorado. Escola Nacional de Botânica Tropical/JBRJ, Rio de Janeiro, 213 p."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Borges, R., Peixoto, A.L. 2009. Conhecimento e uso de plantas em uma comunidade caiçara do litoral sul do Estado do Rio de Janeiro, Brasil. Acta bot. bras. 23(3), 769-779."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Brasil 1994. Resolução do Conselho Nacional de Meio Ambiente (CONAMA) n°6 de 4 maio de 1994. Publicada no DOU no 101, de 30 de maio de 1994, Seção 1, páginas 7913-7914. "
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Brito, M.R., Senna-Vale, L. 2012. Diversity of plant knowledge in a “Caiçara”community from the Brazilian Atlantic Forest coast. Acta bot. bras. 26(4): 735-747."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Carvalho, F.A., Nascimento, M.T., Braga, J.M.A. 2007. Estrutura e composição florística do estrato arbóreo de um remanescente de Mata Atlântica Submontana no município de Rio Bonito, RJ, Brasil (Mata Rio Vermelho). R. Árvore, 31 (4): 717-730."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Freire, J.M. 2010. Fitossociologia e estruturado componente arbóreo de um remanescente de floresta urbana no maciço da Pedra Branca, Rio de Janeiro – RJ. Tese de Doutorado. Universidade Federal Rural do Rio de Janeiro, Seropédica, 128p."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Garcia, F.S., Dedeca, J.G. 2012. Reflexos ambientais (biodiversidade) da urbanização do município de Paraty-rj. Rev. Ciências do Ambient. On-Line 8: 7–15."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Holzer, W., Crichyno, J., Pires, A.C. 2004. Sustentabilidade da urbanização em áreas de restinga: uma proposta de avaliação pós-ocupação. Paisagem e Ambiente. 1: 49–65."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Machado, L.B., Ottoni, A.B., Johnsson, R.M.F. 2009. Evolução Da Degradação Ambiental Da Bacia Hidrográfica Da Lagoa Rodrigo De Freitas - Rj, in: XVIII Simpósio Brasileiro de Recursos Hídricos. 1: 1–178."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Maioli-Azevedo, V., Senna-Vale, L. 2011. Quilombolas da Fazenda Machadinha: tradição e uso dos recursos vegetais, in: Peixoto, A.L., Silva, I.M. (Orgs.), Saberes e usos de plantas: legados de atividades humanas no Rio de Janeiro, 1: 120-172."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Matos, J.J.B.S. 2007. Composição Florística de espécies arbóreo-Arbustivas em trecho de borda situado no parque nacional da Tijuca. Monografia. Universidade Federal Rural do Rio de Janeiro."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Moreno, M.N., Nascimento, M.N., Kurtz, B.C. 2003. Estrutura e composição florística do estrato arbóreo em duas zonas altitudinais na Mata Atlântica de encosta da Região do Imbé, RJ. Acta bot. bras. 17(3): 371-386."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Mori, S. 1990. Diversificação e conservação das lecythidaceae neotropicais. Acta Botanica Brasilica 4 (1): 45-68."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Procópio, L.C., Secco, R.S. 2008. A importância da identificação botânica nos inventários florestais: o exemplo do “tauari” (Couratari spp. e Cariniana spp. – Lecythidaceae) em duas áreas manejadas no Estado do Para. Acta Amazonica 38: 31-44."
LECYTHIDACEAE,"Couratari pyramidata",assessment,,"Smith, N.P.; Mori, S.A., Prance, G.T. 2015. Lecythidaceae. In: Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB145>. Acesso em: 25 de mar. 2015."
MELASTOMATACEAE,"Behuria glazioviana",assessment,,"Tavares, R.A.M. 2005. Revisão taxonômica do gênero Behuria Cham. (Melastomataceae). Dissertação de Mestrado. Museu Nacional/UFRJ, Rio de Janeiro."
MELASTOMATACEAE,"Behuria glazioviana",assessment,,"Baumgratz, J.F.A.; Chiavegatto, B. Behuria in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB9399>. Acesso em: 30 Jan. 2015."
BIGNONIACEAE,"Bignonia costata",assessment,,"Matos, J.J.B.S., 2007. Composição Florística de espécies arbóreo-Arbustivas em trecho de borda situado no Parque Nacional da Tijuca. Monografia. Universidade Federal Rural do Rio de Janeiro."
BIGNONIACEAE,"Bignonia costata",assessment,,"Fernandes, M. do C., Lagüéns, J.V.M., Netto, A.L.C., 1999. O Processo de Ocupação por Favelas e sua Relação com os Eventos de Deslizamentos no Maciço da Tijuca/RJ. Anuário do Inst. Geociências - UFRJ 22, 45–59."
BIGNONIACEAE,"Bignonia costata",assessment,,"Garcia, F.S., Dedeca, J.G., 2012. Reflexos ambientais (biodiversidade) da urbanização do município de Paraty-rj. Rev. Ciências do Ambient. On-Line 8, 7–15."
PIPERACEAE,"Piper giordanoi",assessment,,"Guimarães, E.F., Monteiro, D., 2008. Piper giordanoi (Piperaceae): A New Species from Southeastern Brazil. Novon A J. Bot. Nomencl. 18, 175–177."
MELASTOMATACEAE,"Pleiochiton micranthum",assessment,,"Reginato, M., Baumgratz, J.F.A., Goldenberg, R., 2013. A taxonomic revision of Pleiochiton (Melastomataceae, Miconieae). Brittonia, 65(1): 16-41."
MELASTOMATACEAE,"Pleiochiton micranthum",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
PASSIFLORACEAE,"Passiflora farneyi",assessment,,"Bernacci, L.C.; Cervi, A.C.; Milward-de-Azevedo, M.A.; Nunes, T.S.; Imig, D.C.; Mezzonato, A.C. 2015. Passifloraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB12527>. Acesso em: 27 Abr. 2015"
PASSIFLORACEAE,"Passiflora farneyi",assessment,,"Leme, E.M.C. 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
PASSIFLORACEAE,"Passiflora farneyi",assessment,,"Ribeiro, G., Oliveira, L.D. de. 2009. As Territorialidades da Metrópole no Século XXI: Tensões entre o Tradicional e o Moderno na Cidade de Cabo Frio-RJ. Geo UERJ 3, 108–127. Davidovich, F. 2001. Metrópole e território : metropolização do espaço no Rio de Janeiro. Cad. Metrópole 6, 67–77."
BROMELIACEAE,"Tillandsia nuptialis",assessment,,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L., 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB6132>. Acesso em: 13 Mar. 2015"
BROMELIACEAE,"Tillandsia nuptialis",assessment,,"Marques, A.L.de P. 2014. Plano regional de saneamento com base municipalizada - Comendador Levy Gasparian, RJ, 273 p."
MELASTOMATACEAE,"Bisglaziovia behurioides",assessment,,"Baumgratz, J.F.A.; Santos Filho, L.A.F. & Silva-Gonçalves, K.C. 2014. Melastomataceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: http://florariojaneiro.jbrj.gov.br."
MELASTOMATACEAE,"Bisglaziovia behurioides",assessment,,"Castro, E.B.V. de, 2008. Plano de manejo do Parque Nacional da Serra dos Órgãos, Brasília, Instituto Chico Mendes de Conservação da Biodiversidade, Portaria ICMBio. Brasil."
MELASTOMATACEAE,"Bisglaziovia behurioides",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
MELASTOMATACEAE,"Bisglaziovia behurioides",assessment,,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
MELASTOMATACEAE,"Bisglaziovia behurioides",assessment,,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
MELASTOMATACEAE,"Bisglaziovia behurioides",assessment,,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>."
ORCHIDACEAE,"Octomeria fimbriata",assessment,,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
ORCHIDACEAE,"Octomeria fimbriata",assessment,,"Aximoff, I., 2007. Impactos do fogo na vegetação do Planalto do Itatiaia. Relatório Técnico. Parq. Nac. Itatiaia. ICMBio/MMA."
MELASTOMATACEAE,"Behuria limae",assessment,,"Tavares, R.A.M. 2005. Revisão taxonômica do gênero Behuria Cham. (Melastomataceae). Dissertação de Mestrado. Museu Nacional/UFRJ, Rio de Janeiro."
ARACEAE,"Philodendron alternans",assessment,,"TOGNON, G.B., 2010. Potencial ornamental, propagação, rendimento de óleos essenciais e resposta á deficiência hídrica de ipoméias. Mestrado. Univ. Passo Fundo. SP. 133p."
ARACEAE,"Philodendron alternans",assessment,,"Coelho, M.A.., Soares, M.L., Calazans, L.S.B., Gonçalves, E.G., Andrade, I.M. de, Pontes, T.A., Sakuragi, C.M., Temponi, L.G., Buturi, C., Mayo, S., 2015. Araceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB4917> . Acesso em: 10 de Março de 2015."
ARACEAE,"Philodendron alternans",assessment,,"Aranha Filho, J.L.M., Fritsch, P.W., Almeda, F., Martins, a. B., 2013. Three new species of Symplocos sect. Hopea (Symplocaceae) from Brazil. Kew Bull. 68, 625–633. doi:10.1007/s12225-013-9479-4"
ARACEAE,"Philodendron alternans",assessment,,"Mota, L.D.M., 2009. Produção agrícola, meio ambiente e saúde em áreas rurais de Nova Friburgo, RJ: conflitos e negociações. Fundação Oswaldo Cruz. Tese de Doutorado. 155 p."
ARACEAE,"Philodendron alternans",assessment,,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
ARACEAE,"Philodendron alternans",assessment,,"ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
