occurrenceID;bibliographicCitation;institutionCode;collectionCode;catalogNumber;recordNumber;recordedBy;occurrenceRemarks;year;month;day;identifiedBy;yearIdentified;monthIdentified;dayIdentified;stateProvince;municipality;locality;decimalLatitude;decimalLongitude;family;genus;specificEpithet;infraspecificEpithet;scientificName;georeferenceRemarks;georeferenceProtocol;georeferenceVerificationStatus;georeferencedBy;georeferencedDate;georeferencePrecision;acceptedNameUsage
53ceafe815689;;UNICAMP;UEC;37945;16242;Martins, F.R.;"<nO>Arbusto ca. 1m. Flores lilases com fauce branco amarelada. ; DE</nO>";1984;9;4;Salimena-Pires, F.R.;1995;8;;Mato Grosso do Sul;Selviria Três Lagoas;Fazenda Cacildo Arantes;-20.249738;-51.730307;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe81573d;;UFRGS;ICN;191975;593;C. Bonilha;"<nO>OBS. HABITAT: Espécie coletada em campo bem conservado sobre Neossolos quartzarênico. ;</nO>";2012;4;16;C. Bonilha;2012;5;5;RS;São Lourenço do Sul;Fazenda Cordilheira;-31.242958;-52.126399;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe8157dd;;NY;NYBG_BR;823360;472;J. H. de Carvalho;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=946521'>more info</a></nO>;1994;4;14;M. de F. Agra;1995;;;Piauí;Sao Joao do Piauí;Fazenda Experimental Guimarães Duque.;-8.33261;-42.265276;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafe8159b5;;UFS;ASE;22900;942;J.E. Nascimento - Júnior;"<nO>Inflorescência dourada. Comum no local.; Inflorescência dourada. Comum no local.; Restinga. Campo aberto inundável. ; HA</nO>";2011;6;18;J.E. Nascimento - Júnior;2011;8;12;Sergipe;Santo Amaro das Brotas;Terreno da Jazida Lev Terra;-10.784419;-36.977307;Poaceae;Axonopus;aureus;;Axonopus aureus;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Axonopus aureus
53ceafe815a52;;CPAP;CPAP;16529;8115;Souza, V.C.;<nO>Terrestre</nO>;1995;3;10;L.R. Parra;;;;MG;SANTANA DO RIACHO;Terras;-19.202708;-43.643587;Eriocaulaceae;Syngonanthus;cipoensis;;Syngonanthus cipoensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Comanthera cipoensis
53ceafe815af1;;MBM;MBM;345534;1542;Viana, G.;<nO>Apicum de manguezal. Erva, mais ou menos 30cm.</nO>;1986;7;25;Viana, G.;1986;8;7;Sergipe;Santa Luzia do Itanhi;Ilha das tartarugas;-11.360199;-37.534212;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe815b9a;;MBM;MBM;11424;20550;Hatschbach, G.;;;;;Troncoso, N.S.;;;;Paraná;São Jorge do Oeste;Rio Iguaçu, Salto Osório;-25.782039;-52.9623;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe815cde;;UFRGS;ICN;183794;362;V. Thode, P. Lu-Irving, N. Mota & M. Toledo;"<nO>OBS. BIOLOGIA: Arbusto ca. 2m; fl. rosa, brácteas verdes; GERAL: no alcool; Material coletado para o projeto Phylogenetic study of the Lantana-Lippia complex, Patricia Lu-Irving</nO>";2010;11;14;;;;;MG;Santo Hipólito;estrada de Santo Hipólito para Monjolos;-18.438988;-44.163084;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe815d7e;;IBt;SP;198692;CFCR4462;Furlan, A.;"<nO>DESC:Flores lilases, anteras amarelas;</nO>";1984;7;14;Seco, R.C.;2006;5;;Minas Gerais;Rio Vermelho;Morro do Ambrósio-Pedra Menina;-18.234408;-43.06916;Melastomataceae;Comolia;edmundoi;;Comolia edmundoi;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Comolia edmundoi
53ceafe815e20;;UnB;UB;44139;198;Silva, F.C.;;;;;Salas, R.;;;;Goiás;Santa Isabel;Ilha do Bananal;-15.24851;-49.389015;Rubiaceae;Staelia;tocantinsiana;;Staelia tocantinsiana;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Staelia tocantinsiana
53ceafe815ec0;;UFC;EAC;12154;s.n.;Fernandes, A.;"<nO>Arvoreta, flor alva&nf;Com foto</nO>";1983;7;25;Anderson, W. .R.;1990;1;1;Piauí;Santa Filomena;;-8.981747;-45.687017;Malpighiaceae;Acmanthera;fernandesii;;Acmanthera fernandesii;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Acmanthera fernandesii
53ceafe815f61;;CEPLAC;CEPEC;17931;96;J. da S. Araújo;<nO>Ambiente: Restinga. Habito: Erva não hidrófita</nO>;1976;10;17;S. A. Renvoize;1984;0;0;Bahia;SALVADOR;Dunas do Abaeté.;-12.89735;-38.497097;Poaceae;Panicum;thinophilum;;Panicum thinophilum;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Dichanthelium aequivaginatum
53ceafe816143;;UFMG;BHCB;70523;s.n.;Krieger, L.;;;;;;;;;Minas Gerais;Rio Novo;;-21.458197;-43.15235;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe816287;;UFSC;FLOR;25901;792;J.A. Jarenkow;"<nO>; HABITAT: interior de mata ribeirinha; HABITO: subarbusto</nO>";1987;11;1;J.A. Jarenkow;1990;1;1;Rio Grande do Sul;Santa Cruz do Sul;Sinimbu;-29.904984;-52.431064;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe816326;;MBM;MBM;183412;792;Jarenkow, J.A.;;;;;Jarenkow, J.A.;;;;Rio Grande do Sul;Santa Cruz do Sul;Sinimbu;-29.904984;-52.431064;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe8163c6;;UFJF;CESJ;1316;s.n.;L. Krieger;;;;;F.R.G. Salimena;2012;6;;Minas Gerais;Sabará;;-19.892541;-43.790945;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe816466;;UFJF;CESJ;29890;1131;L.P. de Queiroz;<nO>Arbusto, ca. 2,0 m alt., com folhas semisuculentas, discolores. Brácteas verdes e flores liláses.</nO>;1986;11;16;G.Bromley;1989;1;1;Bahia;Santa Luz;BA-120, trecho entre Santa Luz e Queimadas, a 10 Km de Santa Luz. Caatinga.;-15.488564;-39.241614;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe816506;;UFPI;TEPB;5923;;Fernandes, A - P. Martins;<nO>AMB: Capoeira de Mata</nO>;;;;;;;;Ceará;Meruoca;Sítio Santo Antonio;-3.586044;-40.442639;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafe816656;;UFRGS;ICN;138088;1245;Boldrini, Trevisan & Garcia;;2004;11;25;R. Trevisan;;;;RS;Rio Grande;Corredor dos Senandes Km da estrada do corredor;-32.155681;-52.377588;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe8166f8;;JBRJ;RB;268039;44552;Hatschbach, G.;;1982;2;9;G. Davidse;1985;;;Paraná;Rio Branco do Sul;Serra do Bromado.;-25.128429;-49.321339;Poaceae;Axonopus;aureus;;Axonopus aureus;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Axonopus aureus
53ceafe81679f;;UFMG;BHCB;118389;2314;"Carmo, F.F. do; Ribeiro, L.C. & Silva, E.S.";;2008;2;10;;;;;Minas Gerais;Rio Acima;Serra de Gandarela.;-20.084133;-43.765901;Poaceae;Paspalum;brachytrichum;;Paspalum brachytrichum;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Paspalum brachytrichum
53ceafe816841;;IBt;SP;80937;132;Handro, W.;<nO>Arbusto, flores amarelas</nO>;1965;1;19;Muller, C.;1984;10;;Minas Gerais;Prata;Junto a cidade, estrada para o aeroporto. Cerrado;-19.328687;-48.908477;Fabaceae;Poiretia;marginata;;Poiretia marginata;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Poiretia marginata
53ceafe8168eb;;UFJF;CESJ;43632;s.n.;G. Hatschbach;<nO>Cerrado. Depressão brejosa.</nO>;2003;3;10;M.T.Strong;2003;1;1;Mato Grosso do Sul;Porto Murtinho;Aldeia Indígena São João, arredores;-21.128374;-57.315099;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe816989;;ESALQ;ESA;88031;74483;Hatschbach, G. et al.;;2003;3;10;;2003;1;1;Mato Grosso do Sul;Porto Murtinho;;-21.128374;-57.315099;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe816a26;;UFJF;CESJ;60005;5293;F.F.Carmo;<nO>Em canga ferruginosa.</nO>;2010;11;22;;;;;Minas Gerais;Riacho dos Machados;"Lat.: 16º01'51'S; Lon.: 42º44'43'W; Alt.: 880m.";-16.014353;-42.985979;Verbenaceae;Lantana;gracilis;;Lantana gracilis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lantana gracilis
53ceafe816ac4;;MBM;MBM;209796;330;Svolenski, A.C.;;;;;Hatschbach, G.;;;;Paraná;Rio Branco do Sul;Caverna do Bromado;-25.128429;-49.321339;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe816b62;;UFJF;CESJ;62394;13416;M.Sobral;"<nO>Arbusto 1m, em campo rupestre; flores azul-metálicas.</nO>";2010;10;21;R.J.Alves;2010;1;1;Minas Gerais;Prados;"Serra de São José, Lat.: 21º00'S; Lon.:44º00'W.";-21.167603;-44.054645;Verbenaceae;Stachytarpheta;ajugifolia;;Stachytarpheta ajugifolia;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Stachytarpheta ajugifolia
53ceafe816bff;;UFG;UFG;9904;9904;Rizzo, J.A.;"<nO>DESC:Subarbusto, de 0,80 m de altura, corola roxa.;</nO>";1974;6;13;Cavalcanti, T.B.;2000;1;1;Tocantins;Porto Nacional;De Porto Nacional para Ponte Alta do Norte. 20 Km de Ponte Alta do Norte. Cerrado.;-10.404619;-48.48314;Lythraceae;Diplusodon;trigintus;;Diplusodon trigintus;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Diplusodon trigintus
53ceafe816c9d;;MBM;MBM;314356;18;Corneli, V.M.;<nO>Arbusto heliófito, com flores azuis escuras. Na capoeirinha</nO>;2005;12;13;"Cordeiro, J.; Marinero, F.";2006;1;1;Paraná;Pitanga;Propriedade de Eugênio Pedrini;-24.684423;-51.784163;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe816d3a;;MBM;MBM;280846;74483;Hatschbach, G.;;2003;3;10;Strong, M.T.;;;;Mato Grosso do Sul;Porto Murtinho;Aldeia Indígena São João, arredores;-21.128374;-57.315099;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe816ddb;;JBRJ;RB;22020;135;Gurgel;;1929;12;16;J.N. Nakajima,R. Borges & M.M. Saavedra;2008;1;;Paraná;Porto Amazonas;.;-25.563644;-49.879407;Asteraceae;Lessingianthus;argenteus;;Lessingianthus argenteus;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lessingianthus argenteus
53ceafe816e79;;UFMG;BHCB;54235;3009;Tameirão Neto, E.;"<nO>Herbáceo.; Anfíbia.; HABITAT: Anfíbia.; DESC: Herbáceo.</nO>";2000;5;5;Moraes, P.L.R. de;;;;Minas Gerais;Poços de Caldas;ALCOA - Poços.;-21.786011;-46.543433;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe816f16;;UFU;HUFU;7957;1930;Leitão-Filho, H.F.;"<nO>HABITAT:Terreno campestre com afloramento.; DESC:Herbáceo, ca. 0,5 m. Flor lilás com guias amarelas.;</nO>";1982;12;3;Loeuille, R.;2007;8;6;Minas Gerais;Poços de Caldas;Área próximo ao Hotel Presidente.;-21.786011;-46.543433;Asteraceae;Stenophalium;heringeri;;Stenophalium heringeri;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Stenophalium heringeri
53ceafe816fbd;;NY;NYBG_BR;1022078;17711;H. S. Irwin;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1132084'>more info</a></nO>;1966;6;24;;;;;Goiás;Piranhas;Ca. 6 km. N. W. of Piranhas. Drainage of the Upper Rio Araguaia.;-16.371066;-51.857264;Loranthaceae;Psittacanthus;acinarius;;Psittacanthus acinarius;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Psittacanthus acinarius
53ceafe81705a;;IPA;IPA;11012;56-2591;Andrade-Lima;;1956;9;8;Soares Nunes;1980;3;24;Pernambuco;Pesqueira;Serra do Ororubá;-8.591843;-36.744598;Asteraceae;Vernonia;rugulosa;;Vernonia rugulosa;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lessingianthus rugulosus
53ceafe817196;;UTFPR;HCF;3220;;V.M. Corneli;<nO>arbusto heliófito, com flores azuis escuras. Na capoeirinha.1 duplicata</nO>;2005;12;13;J. Cordeiro & F. Marinero;2006;5;;PR;Pitanga;Propriedade de Eugênio Pedrini;-24.684423;-51.784163;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe817234;;IF;SPSF;3501;;D.Bento Pickel;"<nO>COLETA: XLS: SPSFAntigo;</nO>";1949;10;25;;;;;SP;Pirassununga;;-21.99628;-47.411788;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe8172da;;NY;NYBG_BR;686143;32945;H. de F. Leitão Filho;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=828176'>more info</a></nO>;1995;2;7;;;;;São Paulo;Pariquera-Açu;Pariquera-Açú, estrada para Cananéia;-24.670948;-47.845027;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe817381;;IBt;SP;247090;2170;Barros, F.;<nO>Arbusto ca. 0,5 m alt. Flores com corola branca</nO>;1991;1;25;Mamede, M.C.H.;2002;1;1;Goiás;Paraúna;;-17.374193;-50.644005;Malpighiaceae;Banisteriopsis;goiana;;Banisteriopsis goiana;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Banisteriopsis goiana
53ceafe81741e;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Bahia;Ubaitaba;"";-14.3;-39.316667;Moraceae;Dorstenia;contensis;;Dorstenia contensis;;;1;Marcelo;26/09/13;;Dorstenia contensis
53ceafe8174ba;;UFC;EAC;23969;117;Castro, A.S.F.;;1996;2;7;Koch, I.;2011;8;16;Ceará;Pacatuba;Sa. Aratanha;-3.946462;-38.605257;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafe817618;;MBM;MBM;73231;1697;Kummrow, R.;;1982;1;28;Pedersen, T.M.;;;;Paraná;Morretes;Pilão de Pedra;-25.51383;-48.82822;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe8176b6;;MBM;MBM;54487;5125;Gibbs, P.E.;;1977;5;15;Roque, N.;;;;Minas Gerais;Montes Claros;30km SE de Montes Claros;-16.53909;-43.938529;Asteraceae;Dasyphyllum;reticulatum;;Dasyphyllum reticulatum;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Dasyphyllum reticulatum
53ceafe817753;;UnB;UB;;3506;Heringer, E.P.;"<nO>Planta rasteira do Cerrado.; Cerrado. ; HA</nO>";1954;5;30;Moldenke, H.N.;;;;Minas Gerais;Paraopeba;;-19.376219;-44.451203;Verbenaceae;Lippia;grandiflora;;Lippia grandiflora;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia grandiflora
53ceafe8177f0;;UFMG;BHCB;68951;1311;Oliveira, J.E.;;;;;;;;;Minas Gerais;Pedro Leopoldo;;-19.671617;-44.054894;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe81788d;;MBM;MBM;345631;4056;Sehnem, A.;<nO>Ad ripan rivi.</nO>;1949;11;15;Rambo, B.;;;;Rio Grande do Sul;Montenegro;Sta Teresa do Ferromeco.;-29.687277;-51.505633;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe81792e;;IF;SPSF;37339;133;R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo;"<nO>COLETA: XLS: SPSFNovo; arbusto, 1,8m, flores lilases, interior do cálice branco amarelado; GEOGRAFIA: campo sujo&nf;UTM: X=244845 Y=7763194 ZONA=23K;</nO>";2006;9;27;G.Durigan;2006;9;27;SP;Pedregulho;P.E.F.B.J. Núcleo Chapadão;-20.217067;-47.424043;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe8179cb;;UFRGS;ICN;183795;363;V. Thode, P. Lu-Irving, N. Mota & M. Toledo;"<nO>OBS. BIOLOGIA: Arbusto ca. 2,5m; fl. rosa, brácteas verdes; GERAL: no alcool; Material coletado para o projeto Phylogenetic study of the Lantana-Lippia complex, Patricia Lu-Irving</nO>";2010;11;14;;;;;MG;Monjolos;estrada de Monjolos para Conselheiro Mata;-18.44537;-44.005163;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe817a68;;UFMG;BHCB;64079;114;Oliveira, J.E.;;;;;;;;;Minas Gerais;Monte Carmelo;;-18.945349;-47.49638;Eriocaulaceae;Eriocaulon;aquatile;;Eriocaulon aquatile;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Eriocaulon aquatile
53ceafe817b05;;INPA;INPA-HERBARIO;78009;4037;"Leitão Filho, H.P.; Gabrielli, A.C.; et al.";<nO>Material sem dados de coleta sobre a planta.</nO>;1976;1;1;Thomas, W.W.;1986;1;1;São Paulo;Mogi-Guaçú;Fazenda Campininha.;-22.217375;-47.015587;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe817ba3;;IPA;IPA;8863;5223;Pickel, B.;;1941;2;21;Chase;1941;4;;São Paulo;Mogi das Cruzes;Faz. do Paratai-Na pastagem.;-23.550958;-46.185121;Poaceae;Axonopus;aureus;;Axonopus aureus;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Axonopus aureus
53ceafe817c3e;;UFMG;BHCB;118383;1924;"Carmo, F.F. do; Ribeiro, L.C. & Silva, E.S.";;2008;1;14;;;;;Minas Gerais;Moeda;Marinho da Serra.;-20.323593;-44.007213;Poaceae;Paspalum;brachytrichum;;Paspalum brachytrichum;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Paspalum brachytrichum
53ceafe817cdc;;IBt;SP;370945;3591;Amorim, A.M.;"<nO>HABITAT:Mata higrófila sul baiana; DESC:Erva no interior da mata. Folhas verdes, face inferior escura e brilhante. Látex amarelo;</nO>";2001;1;7;São José, P.;2008;2;18;Bahia;Boa Nova;FAz. São José, 88 km Boa Nova, na estrada para Dario Meira, a 14 km do ramal à esquerda;-14.2375;-40.0875;Moraceae;Dorstenia;contensis;;Dorstenia contensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Dorstenia contensis
53ceafe817e18;;NY;NYBG_BR;589235;972;W. Mantovani;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=560180'>more info</a></nO>;1980;9;15;W. Mantovani;1981;1;;São Paulo;Moji-Guaçu;Mogi Guaçu. Martinho Prado, Reserva Biológica da Fazenda Campininha;-22.217375;-47.015587;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe817eb8;;HPL;HPL;8784;1008;G.F. Arbocz;<nO>com interesse econômico florestal</nO>;;;;F.R. Salimena-Pires;;;;SP;Mogi Mirim;BLOQUEADO;-22.459603;-46.99711;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe817f55;;JBRJ;RB;370483;972;W. Mantovani;<nO>Plantas de ca. 1,5m de altura. Pétalas lilases</nO>;1980;9;15;W. Mantovani;1981;1;;São Paulo;Mogi Guaçu;Martinho Prado.;-22.217375;-47.015587;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Lippia lasiocalycina
53ceafe817ff9;;CEPLAC;CEPEC;102855;75828;G. Hatschbach;<nO>Ambiente: Caatinga. Habito: Sublenhosa</nO>;;;;S. Atkins;;;;Bahia;MILAGRES;Serra das Andorinhas.;-12.93413;-39.767739;Verbenaceae;Stachytarpheta;bicolor;;Stachytarpheta bicolor;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Stachytarpheta bicolor
53ceafe8180aa;;IF;SPSF;33437;75828;G. Hatschbach;"<nO>COLETA: XLS: SPSFAntigo; GEOGRAFIA: caatinga&nf;;</nO>";2003;6;27;;;;;BA;Milagres;serra das Andorinhas;-12.93413;-39.767739;Verbenaceae;Stachytarpheta;bicolor;;Stachytarpheta bicolor;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Stachytarpheta bicolor
53ceafe818147;;UFC;EAC;1446;s.n.;Fernandes, A.;<nO>Erva, flor pequena alvascenta</nO>;1955;7;23;Koch, I.;2011;8;16;Ceará;Meruoca;Sa. Meruoca, Sítio Lages;-3.586044;-40.442639;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafe8181e4;;UFC;EAC;9771;s.n.;"Fernandes, A.; Martins, P.";<nO>Arbusto, fruto vermelho</nO>;1981;2;26;Koch, I.;2011;8;16;Ceará;Meruoca;Sítio S. Antônio;-3.586044;-40.442639;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafe818281;;UFMG;BHCB;47583;4658;"Salino, A.; Morais, P.O.";"<nO>Trepadeira com folhas cartáceas; frutos imaturos verdes.; DESC: Trepadeira com folhas cartáceas; frutos imaturos verdes.</nO>";1999;5;26;Almeida, R.F.;2013;6;;Minas Gerais;Medina;na região do Reservatório do Córrego Ribeirão (COPASA).;-16.288348;-41.499698;Malpighiaceae;Amorimia;velutina;;Amorimia velutina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Amorimia velutina
53ceafe81831e;;MBM;MBM;11952;22661;Hatschbach, G.;;1969;10;25;Pedersen, T.M.;;;;Paraná;Marmeleiro;Estrada Marmeleiro - Campo Erê;-26.253514;-53.086233;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe8183ba;;JBRJ;RB;532275;995;Barros, A.A.M. de;<nO>Erva aquática, heliófila, glumas castanho claro.</nO>;2001;1;25;Marccus Alves;2006;8;28;Rio de Janeiro;Maricá;Área de Proteção Ambiental de Barra de Maricá, Brejo da Aeronáutica.;-22.913252;-42.82968;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafe81845a;;NY;NYBG_BR;674391;7755;D. C. Daly;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=217674'>more info</a></nO>;1993;4;4;J. Kuijt;;;;Acre;Marechal Thaumaturgo;Rio Juruá, Reserva Extrativisita do alto Juruá, Seringal Damiao;-9.105148;-72.620541;Loranthaceae;Psittacanthus;acinarius;;Psittacanthus acinarius;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Psittacanthus acinarius
53ceafe8184f7;;UEM;HUEM;3321;s.n.;Silva, I.;"<nO>Planta com aprox. 1,20m. de altura; flores de coloração azul</nO>";2001;2;19;;;;;Paraná;Maringá;Horto de Plantas Medicinais Irenice Silva, UEM;-23.51295;-51.967096;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe81864e;;UEM;HUEM;8106;1;N. Pelisson;"<nO>Planta herbácea; flor de coloração violeta.</nO>";1995;11;21;;;;;Paraná;Maringá;Horto de Plantas Medicinais Irenice Silva, UEM;-23.51295;-51.967096;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe8186ec;;UEM;HUEM;585;s.n.;Dutra, M.E.;"<nO>Planta com aprox. 1m. de altura; flores de coloração lilás</nO>";1985;11;29;;;;;Paraná;Maringá;Horto de Plantas Medicinais Irenice Silva, UEM;-23.51295;-51.967096;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafe81878a;;USC;HUCS;23871;75828;"Hatschbach, G.; Ribas, O. .S.";"<nO>Herbário MBM; caatinga ; HA</nO>";2003;6;27;Atkins, S.;2004;1;1;Bahia;Milagres;Serra das Andorinhas;-12.93413;-39.767739;Verbenaceae;Stachytarpheta;bicolor;;Stachytarpheta bicolor;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Stachytarpheta bicolor
